cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
A13.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_39_F,-10.75782959357144,2.8435473578010746,MAA001867
A14.D042474.3_8_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_8_M,-11.727191698540482,16.90996751253776,D042474
A14.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,18.278875145649863,-7.678113635625672,MAA000496
A14.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_38_F,18.005566380771278,-9.886350110375549,MAA001865
A14.MAA001867.3_39_F.1.1,Trachea,,blood cell,CL:0000081,NA,4,F,3_39_F,19.597666569797692,28.752132641541834,MAA001867
A15.D042474.3_8_M.1.1,Trachea,,blood cell,CL:0000081,NA,4,M,3_8_M,3.3392373142608114,41.28731886232952,D042474
A15.D042475.3_9_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_9_M,23.618125822011287,13.538198331401794,D042475
A15.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_38_F,-14.12845253847029,4.800905912027693,MAA001865
A15.MAA001867.3_39_F.1.1,Trachea,,endothelial cell,CL:0000115,NA,5,F,3_39_F,10.254580982573975,-21.099012556640307,MAA001867
A16.D042474.3_8_M.1.1,Trachea,,blood cell,CL:0000081,NA,4,M,3_8_M,5.814980193331109,32.98920461579547,D042474
A16.MAA000496.3_10_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_10_M,36.84619304608225,6.259623259733858,MAA000496
A16.MAA001865.3_38_F.1.1,Trachea,,blood cell,CL:0000081,NA,4,F,3_38_F,6.140642350616479,31.22884628846411,MAA001865
A16.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_39_F,-7.976974375892941,-7.116292631628572,MAA001867
A17.D042474.3_8_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_8_M,-17.185444151007285,-16.129825670202,D042474
A17.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,3.9623122548876255,-10.77979156955119,MAA000496
A17.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_38_F,-15.864109072009905,-17.88279351989291,MAA001865
A18.D042474.3_8_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_8_M,-22.602656817155992,4.643152741606625,D042474
A18.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-4.790989167974782,16.412908059894107,D042475
A18.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_38_F,-18.647556641784735,-16.152212743801453,MAA001865
A18.MAA001867.3_39_F.1.1,Trachea,,blood cell,CL:0000081,NA,4,F,3_39_F,21.332712987059683,31.988994768022188,MAA001867
A19.D042474.3_8_M.1.1,Trachea,,blood cell,CL:0000081,NA,4,M,3_8_M,18.484513360143843,29.674990906038193,D042474
A19.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_9_M,-6.086279467052114,3.7940610819062224,D042475
A19.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_38_F,-14.34016564116809,27.325332958575142,MAA001865
A2.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-15.411877554919744,14.347318016558216,D042475
A2.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,23.5629663667667,-7.128590108624127,MAA000496
A2.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_38_F,-10.957784329737779,-3.5644023433408925,MAA001865
A2.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_39_F,-23.27384577514432,13.625319417471996,MAA001867
A20.D042474.3_8_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_8_M,-21.283903059489194,7.6236061980931815,D042474
A20.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_10_M,10.214669060158332,9.33339427685015,MAA000496
A20.MAA001865.3_38_F.1.1,Trachea,,endothelial cell,CL:0000115,NA,5,F,3_38_F,10.96893329291174,-28.071614735111307,MAA001865
A20.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_39_F,3.1564402673245224,-6.388495452187853,MAA001867
A21.D042474.3_8_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_8_M,15.819678590120953,11.47758126546932,D042474
A21.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-0.8915073715704824,11.611293026136854,D042475
A21.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_10_M,-14.0765079218022,-11.355299287570036,MAA000496
A21.MAA001865.3_38_F.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,F,3_38_F,28.050748104566424,6.85137445574095,MAA001865
A21.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_39_F,-10.111197055735332,-6.181807850104066,MAA001867
A22.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-12.244517656288867,14.372972864362344,D042475
A3.D042475.3_9_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_9_M,15.942542334719102,11.923257934968087,D042475
A3.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_10_M,-16.34709404288902,-9.32235928120917,MAA000496
A3.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_38_F,4.08990559790971,-7.257629666701217,MAA001865
A3.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_39_F,27.378302156451785,-11.794825942268377,MAA001867
A4.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-3.2460415534581037,16.136636413601792,D042475
A4.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,31.019680350397575,-10.614587896916904,MAA000496
A4.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_38_F,-19.155162633526764,30.709758412383813,MAA001865
A4.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_39_F,-7.239926551843871,1.636872432049961,MAA001867
A5.D042474.3_8_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_8_M,-19.064550711098132,24.907875745490262,D042474
A5.D042475.3_9_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_9_M,17.970225510697524,9.48122457354645,D042475
A5.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,16.718622236208635,-7.152386723909596,MAA000496
A5.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_38_F,-12.048697127068312,-12.788816565008453,MAA001865
A5.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_39_F,-13.471273789019893,8.36599422059337,MAA001867
A6.D042474.3_8_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_8_M,23.62364356349497,-7.137131709093397,D042474
A6.D042475.3_9_M.1.1,Trachea,,blood cell,CL:0000081,NA,4,M,3_9_M,0.9728974134706317,39.78405876177815,D042475
A6.MAA001865.3_38_F.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,F,3_38_F,34.208159607873114,6.562597443480084,MAA001865
A6.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_39_F,-18.674548498120558,-5.554592421961178,MAA001867
A7.D042474.3_8_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_8_M,17.338480255023594,10.800627401993355,D042474
A7.D042475.3_9_M.1.1,Trachea,,endothelial cell,CL:0000115,NA,5,M,3_9_M,9.10535713137663,-29.671564669242056,D042475
A7.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,10.569105983099021,-5.027357031568086,MAA000496
A7.MAA001865.3_38_F.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,F,3_38_F,11.825777353386464,17.120237628334962,MAA001865
A7.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_39_F,-10.821722282865228,-16.70791989033555,MAA001867
A8.D042474.3_8_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_8_M,-17.344345314096692,27.648228459642496,D042474
A8.D042475.3_9_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_9_M,38.55133859639588,5.599597085979724,D042475
A8.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_38_F,-19.286056433356,16.60969478849063,MAA001865
A8.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_39_F,-2.113860777828421,-7.634993381524561,MAA001867
A9.D042474.3_8_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_8_M,17.43359618950274,9.651364201213687,D042474
A9.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-9.889193398608738,18.614551909291748,D042475
A9.MAA001865.3_38_F.1.1,Trachea,,blood cell,CL:0000081,NA,6,F,3_38_F,-24.77214713029363,-33.62470432806809,MAA001865
A9.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_39_F,7.021942459944133,-3.584217234292842,MAA001867
B1.D042475.3_9_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_9_M,17.081750774968626,10.127883556151266,D042475
B1.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_38_F,20.799607285203024,-6.907280386273154,MAA001865
B1.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_39_F,28.692884160161324,-10.874441132828663,MAA001867
B10.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-41.68610646217143,-1.8712953908860586,D042475
B10.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,4.037103393351843,-5.4182435222474,MAA000496
B10.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_38_F,-16.815686991565716,-10.02466785458994,MAA001865
B10.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_39_F,30.286596386045325,-15.15131024596475,MAA001867
B11.D042474.3_8_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_8_M,-4.219142497450521,14.483887506851277,D042474
B11.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,6.216999347065526,-11.87546593184107,MAA000496
B11.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_38_F,30.884982152910727,-15.515664864635935,MAA001865
B11.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_39_F,-14.680370322771886,11.188308544259499,MAA001867
B12.D042475.3_9_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_9_M,23.937455157300448,10.467105148042332,D042475
B12.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_10_M,-41.62305042439807,-1.2854496073575004,MAA000496
B12.MAA001867.3_39_F.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,F,3_39_F,31.125560105720226,8.672914497060109,MAA001867
B13.D042475.3_9_M.1.1,Trachea,,blood cell,CL:0000081,NA,4,M,3_9_M,-0.7056361316833386,36.43305374324803,D042475
B13.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,22.06046396175262,-10.275194655253454,MAA000496
B13.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_38_F,15.626792976456972,-11.329642992095996,MAA001865
B13.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_39_F,9.23117641467892,-5.438684564543225,MAA001867
B14.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-11.2680754461085,25.811613826405807,D042475
B14.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_10_M,-7.920893471388345,3.458540504269421,MAA000496
B14.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_39_F,-26.363143840780825,12.131194278516519,MAA001867
B15.D042474.3_8_M.1.1,Trachea,,blood cell,CL:0000081,NA,4,M,3_8_M,-23.827857630112014,-27.27499557977084,D042474
B15.D042475.3_9_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_9_M,23.61396534123935,13.500409410907814,D042475
B15.MAA000496.3_10_M.1.1,Trachea,,endothelial cell,CL:0000115,NA,5,M,3_10_M,12.58921956858319,-35.540538705012715,MAA000496
B15.MAA001865.3_38_F.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,F,3_38_F,24.975681557622515,10.055298500946979,MAA001865
B16.D042474.3_8_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_8_M,-0.9193997022908111,-5.3172178924554165,D042474
B16.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-16.509090288427554,23.260379519924822,D042475
B16.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_10_M,-18.288631876997467,-13.577633172514233,MAA000496
B16.MAA001865.3_38_F.1.1,Trachea,,blood cell,CL:0000081,NA,4,F,3_38_F,0.09816889857808297,37.00458556121818,MAA001865
B16.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_39_F,-14.153321290782344,5.8304563524445445,MAA001867
B17.D042474.3_8_M.1.1,Trachea,,endothelial cell,CL:0000115,NA,5,M,3_8_M,11.484297859555006,-35.149384577451826,D042474
B17.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,1.1701058176300947,-5.143514404180759,MAA000496
B17.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_38_F,-6.305853402656615,13.442152562332227,MAA001865
B17.MAA001867.3_39_F.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,F,3_39_F,12.691926459393697,16.480093103402446,MAA001867
B18.D042474.3_8_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_8_M,37.83428185857432,7.235945181222442,D042474
B18.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,10.746019895024661,-7.352733558671792,MAA000496
B18.MAA001865.3_38_F.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,F,3_38_F,28.914003985821854,6.545587638430075,MAA001865
B18.MAA001867.3_39_F.1.1,Trachea,,blood cell,CL:0000081,NA,4,F,3_39_F,5.746693372474001,31.81369571773849,MAA001867
B19.D042474.3_8_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_8_M,35.47190655890884,6.65941222153683,D042474
B19.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_38_F,-14.775506866051071,13.82048205324107,MAA001865
B19.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_39_F,22.80300066627878,-7.69604713839297,MAA001867
B2.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-5.930767428944428,15.959075464008675,D042475
B2.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_10_M,-13.252423592752931,-17.58628731504995,MAA000496
B2.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_39_F,-13.425368315713815,-2.584273075466085,MAA001867
B20.D042474.3_8_M.1.1,Trachea,,blood cell,CL:0000081,NA,6,M,3_8_M,-29.552705622366044,-27.675659824200526,D042474
B20.MAA000496.3_10_M.1.1,Trachea,,blood cell,CL:0000081,NA,4,M,3_10_M,12.784378262874068,30.500964952076735,MAA000496
B20.MAA001865.3_38_F.1.1,Trachea,,epithelial cell,CL:0000066,NA,7,F,3_38_F,-7.676200338122393,-31.992690066461467,MAA001865
B20.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_39_F,22.138048051860316,-7.2860443590082165,MAA001867
B21.D042474.3_8_M.1.1,Trachea,,endothelial cell,CL:0000115,NA,5,M,3_8_M,9.432361593016633,-38.04751639870873,D042474
B21.D042475.3_9_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_9_M,37.99158534594468,6.20471082790611,D042475
B21.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,22.748019436674106,-7.524296798019234,MAA000496
B21.MAA001865.3_38_F.1.1,Trachea,,blood cell,CL:0000081,NA,6,F,3_38_F,-24.540099559909883,-33.5182174236596,MAA001865
B21.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_39_F,-12.343145608729607,-11.514474199893199,MAA001867
B22.D042474.3_8_M.1.1,Trachea,,blood cell,CL:0000081,NA,4,M,3_8_M,13.02759639498675,29.741535610551722,D042474
B22.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-17.583310162007397,25.273141649354034,D042475
B22.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_10_M,-18.015418827572184,-6.472084552225403,MAA000496
B22.MAA001865.3_38_F.1.1,Trachea,,epithelial cell,CL:0000066,NA,7,F,3_38_F,-5.379489348551775,-34.89943272909767,MAA001865
B22.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_39_F,24.352702179921668,-12.298068583075295,MAA001867
B3.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-18.43338761085426,24.646524385437687,D042475
B3.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,5.056282475580069,-5.175115032262122,MAA000496
B3.MAA001865.3_38_F.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,F,3_38_F,29.798020853545854,6.495798445547572,MAA001865
B3.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_39_F,6.680682544342755,-11.900565956818538,MAA001867
B4.D042474.3_8_M.1.1,Trachea,,blood cell,CL:0000081,NA,4,M,3_8_M,19.246994479112107,30.199947641769498,D042474
B4.D042475.3_9_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_9_M,23.740324307672054,11.27193098367378,D042475
B4.MAA001865.3_38_F.1.1,Trachea,,blood cell,CL:0000081,NA,6,F,3_38_F,-23.51065437055522,-34.44632483752311,MAA001865
B4.MAA001867.3_39_F.1.1,Trachea,,blood cell,CL:0000081,NA,6,F,3_39_F,-30.192831614479413,-26.291597831750355,MAA001867
B5.D042474.3_8_M.1.1,Trachea,,blood cell,CL:0000081,NA,4,M,3_8_M,19.703175015999705,28.842839847294208,D042474
B5.D042475.3_9_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,7,M,3_9_M,-4.995055426984103,-31.07054327506307,D042475
B5.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,7.323009305422388,-2.956855343508257,MAA000496
B5.MAA001865.3_38_F.1.1,Trachea,,epithelial cell,CL:0000066,NA,7,F,3_38_F,-5.48644110307603,-36.262112964998884,MAA001865
B5.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_39_F,-0.7736674482184951,10.656792138922814,MAA001867
B6.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-7.776855021946291,21.549462160402744,D042475
B6.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_10_M,-15.645736325805784,-13.668000306583448,MAA000496
B6.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_38_F,17.439971824013032,-10.62413688638083,MAA001865
B6.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_39_F,5.945555038118411,-9.034705000616835,MAA001867
B7.D042474.3_8_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_8_M,-25.92632376619144,5.435783844896869,D042474
B7.D042475.3_9_M.1.1,Trachea,,endothelial cell,CL:0000115,NA,5,M,3_9_M,12.578434493427125,-33.320572265162006,D042475
B7.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_10_M,-15.151382264360338,-14.573603460964971,MAA000496
B7.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_38_F,-42.15884676821046,-1.0911362209634738,MAA001865
B7.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_39_F,-12.655185110277147,-17.023398421492058,MAA001867
B8.D042475.3_9_M.1.1,Trachea,,blood cell,CL:0000081,NA,4,M,3_9_M,-0.8797716399268904,36.50341126513749,D042475
B8.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_10_M,-16.74077545298181,-17.0032386101581,MAA000496
B8.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_38_F,25.04826048994805,-13.560401642528438,MAA001865
B8.MAA001867.3_39_F.1.1,Trachea,,blood cell,CL:0000081,NA,6,F,3_39_F,-28.894573079441468,-26.440812829983418,MAA001867
B9.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-18.708699649715342,32.0483304710826,D042475
B9.MAA000496.3_10_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_10_M,11.129703203197181,17.587815721905013,MAA000496
B9.MAA001865.3_38_F.1.1,Trachea,,blood cell,CL:0000081,NA,6,F,3_38_F,-26.978149551705325,-26.775933339367782,MAA001865
B9.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_39_F,33.50997610404069,-12.279452537742694,MAA001867
C1.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-8.430893454349896,19.12832965032626,D042475
C1.MAA000496.3_10_M.1.1,Trachea,,epithelial cell,CL:0000066,NA,3,M,3_10_M,31.37396949030619,5.508095576628127,MAA000496
C1.MAA001865.3_38_F.1.1,Trachea,,blood cell,CL:0000081,NA,6,F,3_38_F,-20.998599171944974,-36.27412302680804,MAA001865
C1.MAA001867.3_39_F.1.1,Trachea,,blood cell,CL:0000081,NA,4,F,3_39_F,21.777738993428557,31.44203740579278,MAA001867
C10.D042475.3_9_M.1.1,Trachea,,endothelial cell,CL:0000115,NA,5,M,3_9_M,9.06876094498839,-30.033544224673978,D042475
C10.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,M,3_10_M,-12.491085923655952,2.9035943213638795,MAA000496
C10.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,F,3_38_F,5.6616959376642075,-5.117467077378353,MAA001865
C10.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,F,3_39_F,-7.007798947332877,6.617533946043106,MAA001867
C11.D042474.3_8_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_8_M,-19.739668002012046,16.6040929157046,D042474
C11.D042475.3_9_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,0,M,3_9_M,-9.257117582604842,19.503062789423623,D042475
C11.MAA000496.3_10_M.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,1,M,3_10_M,16.45673414545319,-12.685739552350615,MAA000496
C11.MAA001865.3_38_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_38_F,-18.8488628312817,-17.020092898586114,MAA001865
C11.MAA001867.3_39_F.1.1,Trachea,,mesenchymal cell,CL:0008019,NA,2,F,3_39_F,-10.432153558636712,2.4706306846444464,MAA001867
