cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
A13.MAA000938.3_8_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_8_M,-22.907513659798525,21.496721389974937,MAA000938
A14.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,F,3_39_F,-13.469180940449114,-14.908318352866734,B000126
A14.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_38_F,-5.73305571577294,-33.252720071177976,B003283
A14.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_11_M,-17.99854812280039,14.919097248313749,MAA000427
A14.MAA000435.3_10_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_10_M,-9.571178408212553,-1.829162566394967,MAA000435
A14.MAA000614.3_10_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_10_M,-17.428363314171044,29.922619318734597,MAA000614
A14.MAA000938.3_8_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_8_M,-8.863967104581034,25.19170440055275,MAA000938
A15.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_39_F,-2.2174846523523004,-28.31486811231118,B000126
A15.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,F,3_38_F,-4.114492782432865,-11.355530073440494,B003283
A15.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_11_M,-4.865675055510172,-10.735911957767575,MAA000427
A15.MAA000597.3_9_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_9_M,-19.72739441787799,-16.563124847191116,MAA000597
A15.MAA000614.3_10_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_10_M,-12.1594847853297,-29.40534735355963,MAA000614
A15.MAA000927.3_9_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_9_M,-2.695209929105569,21.67959293436908,MAA000927
A15.MAA000938.3_8_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_8_M,-6.4134959607787385,-20.581091946659132,MAA000938
A16.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_39_F,-3.2698554983228223,-34.81313388801386,B000126
A16.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,F,3_38_F,0.5613257470038112,-12.754634839899085,B003283
A16.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_11_M,-0.9140010257809149,-13.209969618341564,MAA000427
A16.MAA000435.3_10_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_10_M,-0.3062480308569388,-6.925448685772859,MAA000435
A16.MAA000597.3_9_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_9_M,-18.085155867179576,-10.771467322281758,MAA000597
A16.MAA000614.3_10_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_10_M,-2.749926654644357,-33.11317451245775,MAA000614
A16.MAA000927.3_9_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_9_M,-21.96002177968972,19.62819477484779,MAA000927
A16.MAA000938.3_8_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_8_M,-18.44565041540112,2.6837980888716464,MAA000938
A17.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_39_F,-1.1938049486229967,-36.686967631021545,B000126
A17.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_38_F,-12.170400575954439,-29.230508680579177,B003283
A17.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_11_M,-12.08440866235426,-28.96502970974767,MAA000427
A17.MAA000435.3_10_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_10_M,-27.903220190147458,4.674622837079796,MAA000435
A18.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,5,F,3_39_F,-1.8399333747040043,35.39775019918451,B000126
A18.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,5,F,3_38_F,-4.159576444366527,33.86987981433126,B003283
A18.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_11_M,3.667354338234125,-37.734686216912145,MAA000427
A18.MAA000435.3_10_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_10_M,-12.589010986242128,31.134793043425752,MAA000435
A18.MAA000614.3_10_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_10_M,-14.771339816169332,-21.864711324654948,MAA000614
A18.MAA000938.3_8_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_8_M,-11.484142212371973,-24.187021817011782,MAA000938
A19.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,5,F,3_39_F,0.03908146239671051,38.44343606717968,B000126
A19.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,2,F,3_38_F,-9.440921327919044,26.569669808964232,B003283
A19.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_11_M,0.8745485156653101,-13.408922448764748,MAA000427
A19.MAA000435.3_10_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_10_M,-25.64379820559239,10.95145517875738,MAA000435
A19.MAA000597.3_9_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_9_M,3.4257457348928324,-38.08156718629959,MAA000597
A19.MAA000614.3_10_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_10_M,-4.2251950587367215,-17.993561382064783,MAA000614
A19.MAA000938.3_8_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_8_M,-10.458123154419733,-20.552997757924185,MAA000938
A2.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_39_F,1.7569485794713868,-37.77177082473967,B000126
A2.B003283.3_38_F.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,F,3_38_F,15.536238850743443,1.2182633608926399,B003283
A2.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_11_M,-5.887934199229617,-9.01774873326817,MAA000427
A2.MAA000549.3_8_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_8_M,-2.5262656048296677,-28.15425997576879,MAA000549
A2.MAA000614.3_10_M.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_10_M,5.238516832035906,1.70074122155645,MAA000614
A2.MAA000927.3_9_M.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_9_M,22.34219039580551,-24.56218267040481,MAA000927
A20.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,5,F,3_39_F,0.43205527572388375,41.05887481784735,B000126
A20.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,2,F,3_38_F,-5.057057112981355,30.190233253378295,B003283
A20.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_11_M,-10.484476581333679,-34.10368097981176,MAA000427
A20.MAA000435.3_10_M.1.1,Skin,Anagen,leukocyte,CL:0000738,Leukocyte,7,M,3_10_M,-0.07126558859135222,18.19758557992349,MAA000435
A20.MAA000597.3_9_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_9_M,3.7254741226854446,-38.24234933867606,MAA000597
A20.MAA000614.3_10_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_10_M,-7.27283399375802,-29.301525445386815,MAA000614
A21.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,5,F,3_39_F,-4.461278835042265,36.44243549605924,B000126
A21.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,5,F,3_38_F,-5.1539766378326926,35.39155929107901,B003283
A21.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_11_M,-5.284840387362846,-16.424143857942717,MAA000427
A21.MAA000435.3_10_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_10_M,-24.276148218281953,22.964055357272763,MAA000435
A21.MAA000614.3_10_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_10_M,-15.300636562702998,-25.721311801364717,MAA000614
A22.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,5,F,3_39_F,-0.46770736756801934,38.96657903654963,B000126
A22.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,5,F,3_38_F,-1.674380313731458,36.0710400581256,B003283
A22.MAA000614.3_10_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_10_M,-18.280321972977127,2.4195742984987203,MAA000614
A22.MAA000938.3_8_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_8_M,-2.4751246094267203,-25.096989779065648,MAA000938
A3.B000126.3_39_F.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,F,3_39_F,26.76045355683423,-21.044454722987663,B000126
A3.B003283.3_38_F.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,F,3_38_F,15.485713844059262,3.0845964263613244,B003283
A3.MAA000435.3_10_M.1.1,Skin,Anagen,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_10_M,17.301754011502776,-0.11650903519035383,MAA000435
A3.MAA000549.3_8_M.1.1,Skin,Anagen,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_8_M,23.804137696330553,-16.827985058287474,MAA000549
A3.MAA000597.3_9_M.1.1,Skin,Anagen,epidermal cell,CL:0000362,Intermediate IFE,4,M,3_9_M,28.597570031621558,11.81601132889712,MAA000597
A3.MAA000614.3_10_M.1.1,Skin,,epidermal cell,CL:0000362,Intermediate IFE,4,M,3_10_M,13.664060549579508,15.113990452619364,MAA000614
A3.MAA000927.3_9_M.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_9_M,21.9825939416588,-8.50610661239758,MAA000927
A3.MAA000938.3_8_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_8_M,-6.997419869208285,3.4258408543518923,MAA000938
A4.B000126.3_39_F.1.1,Skin,,epidermal cell,CL:0000362,Intermediate IFE,4,F,3_39_F,25.097093900417264,17.202856170075915,B000126
A4.B003283.3_38_F.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,F,3_38_F,16.404264252671805,-1.8806544895568793,B003283
A4.MAA000427.3_11_M.1.1,Skin,Anagen,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_11_M,19.61306041689265,0.8890185140890309,MAA000427
A4.MAA000435.3_10_M.1.1,Skin,Anagen,stem cell of epidermis,CL:1000428,Replicating Basal IFE,6,M,3_10_M,4.607394955439897,12.099329109310473,MAA000435
A4.MAA000549.3_8_M.1.1,Skin,Anagen,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_8_M,19.144077341864968,-14.149618421431901,MAA000549
A4.MAA000597.3_9_M.1.1,Skin,Anagen,epidermal cell,CL:0000362,Intermediate IFE,4,M,3_9_M,31.273445128087086,7.597599352397928,MAA000597
A4.MAA000927.3_9_M.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_9_M,24.216657904668565,-18.048709290435706,MAA000927
A5.B000126.3_39_F.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,F,3_39_F,24.073730671433683,-23.430126541116213,B000126
A5.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_38_F,-4.5600705410502,-25.024478351282976,B003283
A5.MAA000427.3_11_M.1.1,Skin,Anagen,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_11_M,14.05093059545897,-6.573719745350775,MAA000427
A5.MAA000435.3_10_M.1.1,Skin,Anagen,epidermal cell,CL:0000362,Intermediate IFE,4,M,3_10_M,15.300763079043117,14.414745995185358,MAA000435
A5.MAA000549.3_8_M.1.1,Skin,Anagen,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_8_M,27.567656737297302,-14.426115940441965,MAA000549
A5.MAA000938.3_8_M.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_8_M,26.210458997689937,-18.3401940579148,MAA000938
A6.B000126.3_39_F.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,F,3_39_F,26.592053922917987,-18.96785641375889,B000126
A6.B003283.3_38_F.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,F,3_38_F,24.521826464413586,-22.155722691759824,B003283
A6.MAA000427.3_11_M.1.1,Skin,Anagen,epidermal cell,CL:0000362,Intermediate IFE,4,M,3_11_M,19.783263088380664,19.58010834887876,MAA000427
A6.MAA000435.3_10_M.1.1,Skin,Anagen,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_10_M,13.087470689212607,8.791277186661954,MAA000435
A6.MAA000614.3_10_M.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_10_M,27.412672166729593,-13.277002069930154,MAA000614
A6.MAA000938.3_8_M.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_8_M,17.253413661496676,-8.1994515449288,MAA000938
A7.B000126.3_39_F.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,F,3_39_F,17.53354142879134,-18.309727101992443,B000126
A7.B003283.3_38_F.1.1,Skin,,epidermal cell,CL:0000362,Intermediate IFE,4,F,3_38_F,25.10162533134748,5.622837057039609,B003283
A7.MAA000435.3_10_M.1.1,Skin,Anagen,epidermal cell,CL:0000362,Intermediate IFE,4,M,3_10_M,21.60084405431864,12.98873241589102,MAA000435
A7.MAA000614.3_10_M.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_10_M,18.17826520287353,-18.06031140321197,MAA000614
A7.MAA000938.3_8_M.1.1,Skin,,epidermal cell,CL:0000362,Intermediate IFE,4,M,3_8_M,28.50901275643697,5.122559772569355,MAA000938
A8.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_39_F,1.43183646812608,-35.757920479059244,B000126
A8.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_38_F,-3.3874724251675055,-25.781537468157374,B003283
A8.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_11_M,-24.757588855350317,23.83717675258803,MAA000427
A8.MAA000435.3_10_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_10_M,-15.305660460234769,0.32108503695196927,MAA000435
A8.MAA000597.3_9_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Inner Bulge,5,M,3_9_M,1.124524599605179,41.320449090042345,MAA000597
A8.MAA000927.3_9_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_9_M,-16.736315781721853,-21.866362489613294,MAA000927
A9.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_39_F,-0.7132802300508114,-36.79593403228669,B000126
A9.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,F,3_38_F,-7.199436291595971,-17.30489022244383,B003283
A9.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_11_M,-19.78321049987755,13.915135529227584,MAA000427
A9.MAA000435.3_10_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_10_M,-12.82850819459076,-9.373318369170942,MAA000435
A9.MAA000927.3_9_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_9_M,-8.389164899740909,-33.95876377584459,MAA000927
A9.MAA000938.3_8_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_8_M,-11.522367184385557,25.10255083728182,MAA000938
B1.B000126.3_39_F.1.1,Skin,,stem cell of epidermis,CL:1000428,Replicating Basal IFE,6,F,3_39_F,1.2027913375144286,9.57786130559557,B000126
B1.B003283.3_38_F.1.1,Skin,,epidermal cell,CL:0000362,Intermediate IFE,4,F,3_38_F,15.407879884063185,17.125784411666803,B003283
B1.MAA000427.3_11_M.1.1,Skin,Anagen,epidermal cell,CL:0000362,Intermediate IFE,4,M,3_11_M,30.663843392291845,10.109579607716249,MAA000427
B1.MAA000435.3_10_M.1.1,Skin,Anagen,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_10_M,14.762082027171273,6.8764691768370625,MAA000435
B1.MAA000549.3_8_M.1.1,Skin,Anagen,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_8_M,5.294478904464908,1.6358117222689181,MAA000549
B1.MAA000614.3_10_M.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_10_M,24.09252548688197,-8.134179651508136,MAA000614
B10.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_39_F,-3.592910127651835,-25.856389798091982,B000126
B10.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,F,3_38_F,-12.786877166201132,-12.900080354304688,B003283
B10.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_11_M,-27.883324613000514,6.169691283021188,MAA000427
B10.MAA000435.3_10_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_10_M,-2.8891644051781364,3.667908348367117,MAA000435
B10.MAA000614.3_10_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_10_M,-13.856118794040665,23.219268165789035,MAA000614
B10.MAA000927.3_9_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_9_M,-18.351910742110295,-19.32348792522691,MAA000927
B10.MAA000938.3_8_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_8_M,-5.538337683309163,21.843325416246785,MAA000938
B11.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_39_F,-1.5950355222716233,-29.852698603696723,B000126
B11.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,F,3_38_F,2.6009074106508536,-4.25043395088118,B003283
B11.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_11_M,-23.8452323337293,15.384690760177893,MAA000427
B11.MAA000435.3_10_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_10_M,-8.110945202306938,-1.8349284165146331,MAA000435
B11.MAA000927.3_9_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_9_M,2.4449546945412743,-37.058774969748384,MAA000927
B11.MAA000938.3_8_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_8_M,-9.710371971192684,22.677711691586296,MAA000938
B12.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_39_F,-9.587257379098121,-29.922291013884966,B000126
B12.B003283.3_38_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,1,F,3_38_F,-16.166973086845907,-24.031684434008376,B003283
B12.MAA000427.3_11_M.1.1,Skin,Anagen,basal cell of epidermis,CL:0002187,Basal IFE,0,M,3_11_M,34.10362660172187,8.910795000803567,MAA000427
B12.MAA000435.3_10_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_10_M,-7.34664984140309,4.853479261697788,MAA000435
B12.MAA000927.3_9_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,M,3_9_M,-0.7195263032327102,-34.397167938829554,MAA000927
B12.MAA000938.3_8_M.1.1,Skin,,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_8_M,-12.448588209720333,21.1260215626076,MAA000938
B13.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_39_F,-0.5856058499444157,-35.281940083475796,B000126
B13.B003283.3_38_F.1.1,Skin,,basal cell of epidermis,CL:0002187,Basal IFE,0,F,3_38_F,12.461857434697476,3.167331153515847,B003283
B13.MAA000427.3_11_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Inner Bulge,2,M,3_11_M,-24.092800779085437,22.375091912766965,MAA000427
B13.MAA000435.3_10_M.1.1,Skin,Anagen,keratinocyte stem cell,CL:0002337,Outer Bulge,1,M,3_10_M,-5.166476420381931,3.667907986484398,MAA000435
B14.B000126.3_39_F.1.1,Skin,,keratinocyte stem cell,CL:0002337,Outer Bulge,3,F,3_39_F,-1.641350008113255,-36.459729325503005,B000126
