cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
A12.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-17.195552788686143,-8.940179740589814,B003291
A12.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-22.81151795097265,-1.7980317574226852,MAA000607
A12.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,M,3_11_M,5.392634362377226,4.418316808667281,MAA000880
A13.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,4,F,3_39_F,-20.43247710806018,-14.53711361619268,B003291
A13.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_9_M,-0.9999539071234926,-7.230282618616272,MAA000607
A13.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_11_M,-8.78167144170243,10.46919829919332,MAA000880
A14.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,F,3_39_F,4.3038737132605975,-9.554389433234261,B003291
A14.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-19.947320506327248,6.302471925954679,MAA000607
A14.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,M,3_11_M,16.1601049668535,-11.806747340441111,MAA000880
A15.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,F,3_38_F,17.648520405981944,-0.29409870781932923,B000827
A15.B003285.3_38_F.1.1,Thymus,Epithelium,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,F,3_38_F,-4.277108974878354,-8.937963116160194,B003285
A15.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-16.37213320071398,-4.900566913537387,B003291
A15.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_9_M,-4.566223194944961,31.27892687372058,MAA000607
A15.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_11_M,2.97426615151816,-13.147480917344847,MAA000880
A16.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,F,3_39_F,-2.9035752662243324,23.074417602348863,B003291
A16.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-11.822664947494347,3.2405633519342567,MAA000607
A16.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_11_M,-5.314618292237579,27.473333300927017,MAA000880
A17.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,F,3_38_F,18.28964461158049,-0.8418179449030817,B000827
A17.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-15.645749514347658,-4.9248740002290265,B003291
A17.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_9_M,4.039680099736247,-4.895154575100853,MAA000607
A17.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_11_M,0.31350465349328044,-12.439304807839697,MAA000880
A18.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,F,3_38_F,26.689481329991025,0.7743202341872492,B000827
A18.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-13.199492692011393,8.897761231904166,MAA000607
A18.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_11_M,3.0887846254356677,-12.879108552654012,MAA000880
A19.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,F,3_38_F,12.103909490466382,-4.580331730430369,B000827
A19.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,4,F,3_39_F,-17.545940692182818,-11.454932657476487,B003291
A19.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-6.089031787886149,6.335839684542339,MAA000607
A19.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,4,M,3_11_M,-17.807464408580472,-17.082758460743303,MAA000880
A2.B003284.3_39_F.1.1,Thymus,Epithelium,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,4,F,3_39_F,-16.558563240682396,-12.742168554565398,B003284
A20.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,F,3_38_F,19.95913130921386,-10.907927112939023,B000827
A20.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-19.938398067613797,0.7546305053895607,B003291
A20.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-14.41007939769972,4.037818283401137,MAA000607
A20.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_11_M,3.3434416861435117,-12.671715506608477,MAA000880
A21.B000827.3_38_F.1.1,Thymus,Flowthrough,DN1 thymic pro-T cell,CL:0000894,DN1 thymocytes,7,F,3_38_F,32.14199741973394,-7.8126571472668065,B000827
A21.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-8.85389760986296,1.6826210169392162,MAA000607
A21.MAA000609.3_8_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_8_M,-2.2334018475116992,32.31115208499341,MAA000609
A21.MAA000880.3_11_M.1.1,Thymus,,leukocyte,CL:0000738,antigen presenting cell,5,M,3_11_M,14.743378941939051,9.681425071841884,MAA000880
A22.B000827.3_38_F.1.1,Thymus,Flowthrough,DN1 thymic pro-T cell,CL:0000894,DN1 thymocytes,7,F,3_38_F,32.15744271899753,-9.774151195858629,B000827
A22.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_9_M,-0.16002166696777223,-4.97922101193804,MAA000607
A22.MAA000609.3_8_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_8_M,-17.271650513636416,-2.5616724235708515,MAA000609
A22.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_11_M,7.385333972397729,-15.8057889479906,MAA000880
A3.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-18.704053994717214,-2.271111223553645,B003291
A3.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-16.945097832539386,-0.041007965653971835,MAA000607
A3.MAA000609.3_8_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_8_M,-3.245719555511926,25.458163920956494,MAA000609
A4.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-4.362770200285398,3.8096559917952484,B003291
A4.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-15.448639188536086,5.786474008536211,MAA000607
A5.B003285.3_38_F.1.1,Thymus,Epithelium,leukocyte,CL:0000738,antigen presenting cell,5,F,3_38_F,8.16930410432615,9.813258869957975,B003285
A5.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-22.76792352010208,-7.249809602127289,B003291
A5.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-2.819225894668786,8.139601600278548,MAA000607
A6.B003285.3_38_F.1.1,Thymus,Epithelium,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_38_F,-15.895354728457743,-9.279476257555586,B003285
A6.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-12.415410408603284,-6.398441514076454,B003291
A6.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-6.349965809673211,-2.558929237049253,MAA000607
A6.MAA000609.3_8_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_8_M,-4.498691763114893,21.329092431760326,MAA000609
A7.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,F,3_38_F,18.360266939315512,-11.237888544919366,B000827
A7.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-18.45536983744018,-6.260513568976096,B003291
A7.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-13.292984988747541,7.604246515030871,MAA000607
A7.MAA000609.3_8_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,M,3_8_M,20.518486304063003,-10.08534733591615,MAA000609
A7.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_11_M,9.140830259477942,-15.98905980029875,MAA000880
A8.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,F,3_38_F,22.163429814265374,-5.656544164088567,B000827
A8.B003291.3_39_F.1.1,Thymus,Flowthrough,leukocyte,CL:0000738,antigen presenting cell,5,F,3_39_F,17.98489625046108,10.7797190612304,B003291
A8.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-13.392683198035858,6.740524647282928,MAA000607
A8.MAA000609.3_8_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_8_M,-11.893899172792993,-5.702373444350325,MAA000609
A8.MAA000880.3_11_M.1.1,Thymus,,leukocyte,CL:0000738,antigen presenting cell,5,M,3_11_M,18.161267842298955,10.51590574667673,MAA000880
A9.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,4,F,3_39_F,-18.81363611844703,-12.43022572598548,B003291
A9.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,M,3_9_M,24.93192943348029,3.175257916515864,MAA000607
A9.MAA000609.3_8_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thyomcytes,6,M,3_8_M,-7.503650300321684,14.075857504308223,MAA000609
A9.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_11_M,7.277294306327632,-15.129707372262757,MAA000880
B1.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,F,3_38_F,21.16702418287042,-9.219816689229493,B000827
B1.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-16.90426131310128,-9.935716359257999,B003291
B1.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thyomcytes,6,M,3_9_M,-5.483869013998518,15.448699394745665,MAA000607
B10.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-13.018159885421754,-3.7231231014833686,B003291
B10.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,M,3_9_M,16.837022480777012,1.4558006502107275,MAA000607
B10.MAA000609.3_8_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_8_M,-10.157702748899354,5.687605745717929,MAA000609
B10.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,M,3_11_M,14.754758871827852,-14.52835784485613,MAA000880
B11.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-11.547375737161884,4.451596665652494,B003291
B11.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-12.220583289414412,0.528299109233021,MAA000607
B11.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_11_M,-6.296488983471323,30.543102495673306,MAA000880
B12.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,F,3_38_F,17.14967372351514,-0.2802286771816888,B000827
B12.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,F,3_39_F,-3.5141176168420514,-6.766954820888674,B003291
B12.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-22.659465852677965,0.4640016641681789,MAA000607
B12.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_11_M,1.1159799339679204,-12.995321745282602,MAA000880
B13.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-16.610949962109206,-5.498186752802066,B003291
B13.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-9.769969727426194,8.131826833385116,MAA000607
B13.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_11_M,9.637172774655038,-15.571164797100966,MAA000880
B14.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-15.547567056839744,0.19157857611555035,B003291
B14.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thyomcytes,6,M,3_9_M,-6.964427227982088,16.543437116960938,MAA000607
B14.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_11_M,4.801912834157737,-11.443014879763695,MAA000880
B15.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-16.83639553800352,1.2444563657171324,B003291
B15.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-12.569783968269686,13.703160414997553,MAA000607
B15.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_11_M,-4.656392020194795,21.311715808704303,MAA000880
B16.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-22.20808567252325,-7.710529205935215,B003291
B16.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-16.63481869264895,9.805866323652372,MAA000607
B16.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,4,M,3_11_M,-19.19709898686255,-17.36890402537094,MAA000880
B17.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,F,3_38_F,26.891690796070865,-9.83582250948136,B000827
B17.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-21.24853860322163,-8.510757409648932,B003291
B17.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-9.007285780173893,-2.141466748339505,MAA000607
B17.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,4,M,3_11_M,-18.46296474672259,-13.977108514092846,MAA000880
B18.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,F,3_38_F,1.9406403382521549,-10.892473591203943,B000827
B18.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,4,F,3_39_F,-21.147870422691497,-12.717946182308237,B003291
B18.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_9_M,-3.416013072185342,-6.298687956027919,MAA000607
B18.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,M,3_11_M,18.48694690050575,-13.001341599399568,MAA000880
B19.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,F,3_38_F,10.770102956215242,-12.13243681157124,B000827
B19.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,F,3_39_F,5.991180814090987,-8.612028380198264,B003291
B19.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_9_M,-6.344325773025357,33.63868336015352,MAA000607
B19.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,M,3_11_M,17.252777490179366,-14.490510720693372,MAA000880
B2.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-15.541734660937065,-5.129109477644936,B003291
B2.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thyomcytes,6,M,3_9_M,-6.931033746354153,16.783946903767433,MAA000607
B20.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,F,3_38_F,12.319363325250196,-6.2824903534249685,B000827
B20.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,4,F,3_39_F,-20.883396409136925,-10.363212757505767,B003291
B20.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-14.430004280731362,9.255314938224748,MAA000607
B20.MAA000609.3_8_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_8_M,-5.56689002329456,34.043766504295526,MAA000609
B20.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_11_M,-12.85547459590702,-8.40447351099063,MAA000880
B21.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,F,3_38_F,22.50464541434437,2.7035891319829704,B000827
B21.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,4,F,3_39_F,-19.17364429134851,-14.636759149389256,B003291
B21.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thyomcytes,6,M,3_9_M,-7.336387930279866,15.383413136550777,MAA000607
B21.MAA000609.3_8_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_8_M,-1.9130540683803248,4.30678735071054,MAA000609
B21.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_11_M,4.663227533044207,-11.60600109186698,MAA000880
B22.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,F,3_38_F,18.41201027104171,-10.930687366658686,B000827
B22.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,M,3_9_M,24.229395805402966,-0.3738140925404956,MAA000607
B22.MAA000609.3_8_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_8_M,-16.775382008908,8.401905247011896,MAA000609
B22.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,1,M,3_11_M,8.002939432472337,-17.024420403238988,MAA000880
B3.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_9_M,-3.3459243125946037,31.077605900140036,MAA000607
B4.B003291.3_39_F.1.1,Thymus,Flowthrough,DN1 thymic pro-T cell,CL:0000894,DN1 thymocytes,7,F,3_39_F,31.991421547955763,-7.795564439596522,B003291
B4.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,M,3_9_M,17.446392269756352,-5.097273513272647,MAA000607
B5.B000827.3_38_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 positive thymocytes,2,F,3_38_F,26.567148502459272,-5.821014808310352,B000827
B5.B003284.3_39_F.1.1,Thymus,Epithelium,leukocyte,CL:0000738,antigen presenting cell,5,F,3_39_F,8.326216478827986,9.98614225251299,B003284
B5.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-21.57387951898663,-8.71387467888545,B003291
B5.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_9_M,-4.476289798270308,33.49286121372064,MAA000607
B5.MAA000609.3_8_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_8_M,-3.527508249737351,27.4301076981457,MAA000609
B5.MAA000880.3_11_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative rapidly dividing thymocytes,3,M,3_11_M,-5.133880692350213,31.69399228503191,MAA000880
B6.B003291.3_39_F.1.1,Thymus,Flowthrough,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,F,3_39_F,-21.069384970550292,-9.344058691825182,B003291
B6.MAA000607.3_9_M.1.1,Thymus,,immature T cell,CL:0002420,DN4-DP in transition Cd69 negative thymocytes,0,M,3_9_M,-4.124590780929153,11.063121950212917,MAA000607
