cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
A10.MAA000583.3_9_M.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Distal),3,M,3_9_M,-12.627926650884868,-8.80436668720026,MAA000583
A10.MAA000611.3_8_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,M,3_8_M,-25.081580133134295,6.055823186648845,MAA000611
A10.MAA000612.3_9_M.1.1,Large_Intestine,Proximal,large intestine goblet cell,CL:1000320,Goblet cell (Proximal),10,M,3_9_M,35.99186932762879,-8.910871223328984,MAA000612
A10.MAA000871.3_11_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- amplifying undifferentiated cell,0,M,3_11_M,-19.87103814811126,19.014528726231223,MAA000871
A10.MAA000909.3_10_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,M,3_10_M,-17.099681421818925,-6.066227077642387,MAA000909
A10.MAA000937.3_8_M.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ amplifying undifferentiated cell (Proximal),9,M,3_8_M,-41.408843710924955,3.294477562398054,MAA000937
A10.MAA001539.3_56_F.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5- undifferentiated cell,4,F,3_56_F,4.97409592809666,34.61545037162599,MAA001539
A10.MAA001632.3_56_F.1.1,Large_Intestine,Proximal,large intestine goblet cell,CL:1000320,Goblet cell (Proximal),10,F,3_56_F,23.44113848414196,-5.509953103078579,MAA001632
A10.MAA001869.3_38_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,F,3_38_F,-15.110011635249814,-14.774964745262135,MAA001869
A10.MAA001871.3_39_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,F,3_39_F,-25.549424133181656,-13.726682246817894,MAA001871
A10.MAA001872.3_39_F.1.1,Large_Intestine,Proximal,large intestine goblet cell,CL:1000320,Goblet cell (Proximal),11,F,3_39_F,10.66729186218671,10.120222411311635,MAA001872
A10.MAA001873.3_38_F.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,F,3_38_F,-8.662069984744267,-3.2065707761526525,MAA001873
A11.MAA000583.3_9_M.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Distal),3,M,3_9_M,-43.609427567065254,3.865237110038021,MAA000583
A11.MAA000611.3_8_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- undifferentiated cell,4,M,3_8_M,-3.195770444801521,28.863410198615775,MAA000611
A11.MAA000612.3_9_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- amplifying undifferentiated cell,0,M,3_9_M,-22.94723212079595,22.184638317513397,MAA000612
A11.MAA000870.3_10_M.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Distal),3,M,3_10_M,-0.4495297163377906,-3.455083902902809,MAA000870
A11.MAA000871.3_11_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- amplifying undifferentiated cell,0,M,3_11_M,-23.18036963747349,17.450082781504317,MAA000871
A11.MAA000909.3_10_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- amplifying undifferentiated cell,0,M,3_10_M,-19.007769292262807,23.194834252326647,MAA000909
A11.MAA000937.3_8_M.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),6,M,3_8_M,36.14333958009665,-2.165463414463357,MAA000937
A11.MAA001539.3_56_F.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Distal),3,F,3_56_F,0.693559637930123,5.1663920157783245,MAA001539
A11.MAA001632.3_56_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- undifferentiated cell,4,F,3_56_F,-5.555877869556574,32.80604437724322,MAA001632
A11.MAA001871.3_39_F.1.1,Large_Intestine,Proximal,large intestine goblet cell,CL:1000320,Goblet cell (Proximal),11,F,3_39_F,10.058031894157304,11.157547711597543,MAA001871
A11.MAA001872.3_39_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- amplifying undifferentiated cell,0,F,3_39_F,-5.373351149905404,22.0753201949994,MAA001872
A11.MAA001875.3_39_F.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),6,F,3_39_F,38.79366912927312,-0.9033293548030156,MAA001875
A12.MAA000583.3_9_M.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Distal),3,M,3_9_M,2.8650836910558337,-7.16601550865451,MAA000583
A12.MAA000611.3_8_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ amplifying undifferentiated cell (Proximal),9,M,3_8_M,-33.797468380815594,2.0560606866094284,MAA000611
A12.MAA000612.3_9_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- amplifying undifferentiated cell,0,M,3_9_M,-19.903132874654553,16.874975689946858,MAA000612
A12.MAA000871.3_11_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,M,3_11_M,-19.331417723750462,-17.90489227273036,MAA000871
A12.MAA000909.3_10_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ amplifying undifferentiated cell (Proximal),9,M,3_10_M,-41.560770958167964,1.6913014839994094,MAA000909
A12.MAA001539.3_56_F.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ amplifying undifferentiated cell (Distal),12,F,3_56_F,19.495357377637653,0.06797122267120406,MAA001539
A12.MAA001632.3_56_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,F,3_56_F,-28.68262986624818,0.9568108919858475,MAA001632
A12.MAA001869.3_38_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- amplifying undifferentiated cell,0,F,3_38_F,-17.68152065534658,27.647177893197437,MAA001869
A12.MAA001871.3_39_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- amplifying undifferentiated cell,0,F,3_39_F,-9.328844035897369,19.918559462251018,MAA001871
A12.MAA001872.3_39_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ amplifying undifferentiated cell (Proximal),9,F,3_39_F,-37.07291804277239,-5.132245060718904,MAA001872
A12.MAA001875.3_39_F.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,F,3_39_F,-14.67071807802996,-4.0881500858522495,MAA001875
A13.MAA000583.3_9_M.1.1,Large_Intestine,Distal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Distal),8,M,3_9_M,19.442087812437048,-33.284636717877206,MAA000583
A13.MAA000611.3_8_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_8_M,7.122411086414713,-34.00384215071307,MAA000611
A13.MAA000612.3_9_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,M,3_9_M,-9.751859646340112,-28.08577993421612,MAA000612
A13.MAA000870.3_10_M.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,"Goblet cell, top of crypt (Distal)",13,M,3_10_M,22.617808907855903,25.06458623391738,MAA000870
A13.MAA000871.3_11_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,M,3_11_M,-9.504040423161998,-28.487734970508683,MAA000871
A13.MAA000909.3_10_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_10_M,2.570097736011386,-35.25533126428783,MAA000909
A13.MAA000937.3_8_M.1.1,Large_Intestine,Distal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_8_M,8.927388461863373,-35.2669709329255,MAA000937
A13.MAA001539.3_56_F.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),7,F,3_56_F,28.360419507127688,17.840922471921374,MAA001539
A13.MAA001632.3_56_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,F,3_56_F,-9.877766610358625,-36.53703954337107,MAA001632
A13.MAA001869.3_38_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_38_F,3.9476797593457036,-20.197625534404974,MAA001869
A13.MAA001871.3_39_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_39_F,1.5110886619956623,-24.584475839727418,MAA001871
A13.MAA001873.3_38_F.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),7,F,3_38_F,27.77401424980454,14.022581131420564,MAA001873
A14.MAA000583.3_9_M.1.1,Large_Intestine,Distal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Distal),8,M,3_9_M,21.887057372406993,-34.34655389858537,MAA000583
A14.MAA000611.3_8_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,M,3_8_M,-8.172059236631771,-35.793782120960934,MAA000611
A14.MAA000612.3_9_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,M,3_9_M,-5.360667451886303,-37.912572084337825,MAA000612
A14.MAA000871.3_11_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,M,3_11_M,-10.706708216507689,-40.08446322705797,MAA000871
A14.MAA000909.3_10_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_10_M,10.465259223223521,-19.669841212800605,MAA000909
A14.MAA001539.3_56_F.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),7,F,3_56_F,27.19688343742572,16.523286825874855,MAA001539
A14.MAA001632.3_56_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_56_F,-2.602684831723063,-23.042543637745375,MAA001632
A14.MAA001869.3_38_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,F,3_38_F,-9.296372088330006,-33.73012503906864,MAA001869
A14.MAA001871.3_39_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_39_F,-2.6255520005561785,-28.448214803953782,MAA001871
A14.MAA001872.3_39_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_39_F,4.202802692326672,-23.162295734154572,MAA001872
A14.MAA001873.3_38_F.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),7,F,3_38_F,26.142697173397387,18.08015829483923,MAA001873
A15.MAA000611.3_8_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_8_M,1.1867693205300354,-21.452110493544478,MAA000611
A15.MAA000612.3_9_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_9_M,-0.39870112590888823,-32.39129756189093,MAA000612
A15.MAA000870.3_10_M.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,"Goblet cell, top of crypt (Distal)",13,M,3_10_M,20.1790811247634,24.435497673901093,MAA000870
A15.MAA000871.3_11_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_11_M,1.2965917404830112,-31.463987243145795,MAA000871
A15.MAA000909.3_10_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_10_M,1.1922067658091189,-40.653009340158285,MAA000909
A15.MAA001539.3_56_F.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),7,F,3_56_F,25.99097200199094,17.705746178868807,MAA001539
A15.MAA001632.3_56_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,F,3_56_F,-13.323754362657565,-36.61799605258137,MAA001632
A15.MAA001869.3_38_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_38_F,2.273529032805997,-24.352806994609868,MAA001869
A15.MAA001871.3_39_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,F,3_39_F,-13.539248000616093,-38.31317035575586,MAA001871
A15.MAA001872.3_39_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_39_F,3.1371105770575873,-35.13629647839276,MAA001872
A15.MAA001873.3_38_F.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),7,F,3_38_F,26.122632297593505,16.64292061274376,MAA001873
A16.MAA000583.3_9_M.1.1,Large_Intestine,Distal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Distal),8,M,3_9_M,16.667802098356045,-36.65057416809289,MAA000583
A16.MAA000611.3_8_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_8_M,6.588805894153852,-18.915512993505228,MAA000611
A16.MAA000612.3_9_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_9_M,-2.330258762298167,-22.606610010480978,MAA000612
A16.MAA000870.3_10_M.1.1,Large_Intestine,Distal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Distal),8,M,3_10_M,18.906381653612122,-34.02864990835123,MAA000870
A16.MAA000871.3_11_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_11_M,9.699827225249816,-23.646459845108552,MAA000871
A16.MAA000909.3_10_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,M,3_10_M,-3.4420466911473784,-37.075757750726524,MAA000909
A16.MAA000937.3_8_M.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,"Goblet cell, top of crypt (Distal)",13,M,3_8_M,18.121963688853363,24.254147089981956,MAA000937
A16.MAA001632.3_56_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,F,3_56_F,-13.580554877854059,-36.307212115642926,MAA001632
A16.MAA001869.3_38_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_38_F,-12.188232318334897,-25.42921880242933,MAA001869
A16.MAA001871.3_39_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_39_F,2.306408990564509,-22.001262954904192,MAA001871
A16.MAA001872.3_39_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,F,3_39_F,-10.216215186238133,-33.69550204334933,MAA001872
A16.MAA001875.3_39_F.1.1,Large_Intestine,Distal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Distal),8,F,3_39_F,19.14375527071125,-36.50332421495319,MAA001875
A17.MAA000611.3_8_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,M,3_8_M,-7.914727433178711,-33.071375266223534,MAA000611
A17.MAA000612.3_9_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,M,3_9_M,-7.674146897202753,-39.76822879767026,MAA000612
A17.MAA000871.3_11_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),5,M,3_11_M,-5.234047362842453,-41.02881109795786,MAA000871
A17.MAA000909.3_10_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_10_M,-5.60201300523628,-22.395631439452835,MAA000909
A17.MAA000937.3_8_M.1.1,Large_Intestine,Distal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Distal),8,M,3_8_M,23.3886548007693,-31.597919839773844,MAA000937
A17.MAA001539.3_56_F.1.1,Large_Intestine,Distal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Distal),8,F,3_56_F,19.858869423891875,-36.26300538163937,MAA001539
A17.MAA001632.3_56_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- undifferentiated cell,4,F,3_56_F,8.677826082013432,33.73867665798755,MAA001632
A17.MAA001871.3_39_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_39_F,6.472799532784464,-21.87877223710535,MAA001871
A17.MAA001872.3_39_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_39_F,-0.412120975037463,-28.00332361526991,MAA001872
A18.MAA000583.3_9_M.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,"Goblet cell, top of crypt (Distal)",13,M,3_9_M,18.54255442629566,26.40159932913482,MAA000583
A18.MAA000611.3_8_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- undifferentiated cell,4,M,3_8_M,2.6671762734406257,38.01591565914808,MAA000611
A18.MAA000612.3_9_M.1.1,Large_Intestine,Proximal,large intestine goblet cell,CL:1000320,Goblet cell (Proximal),11,M,3_9_M,8.458786101434098,17.86663280362546,MAA000612
A18.MAA000870.3_10_M.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5- undifferentiated cell,4,M,3_10_M,5.445444989670378,29.506727537957342,MAA000870
A18.MAA000871.3_11_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_11_M,6.8073264402647045,-15.622673658213017,MAA000871
A18.MAA000909.3_10_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_10_M,14.145038015567366,-19.355445546042382,MAA000909
A18.MAA000937.3_8_M.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),6,M,3_8_M,31.497720469207593,6.6845849104587876,MAA000937
A18.MAA001539.3_56_F.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5- undifferentiated cell,4,F,3_56_F,13.885356956271405,29.423056803880268,MAA001539
A18.MAA001632.3_56_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,F,3_56_F,-18.716178891054568,-16.596625528024482,MAA001632
A18.MAA001869.3_38_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_38_F,4.741464357775898,-25.463343065725027,MAA001869
A18.MAA001871.3_39_F.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,F,3_39_F,4.789755896527577,-17.847823610826243,MAA001871
A18.MAA001873.3_38_F.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),7,F,3_38_F,21.10908243025557,12.801688629901564,MAA001873
A18.MAA001875.3_39_F.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),6,F,3_39_F,26.893325677911566,4.197591244389452,MAA001875
A19.MAA000583.3_9_M.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),6,M,3_9_M,32.72026206178069,6.127100308400087,MAA000583
A19.MAA000612.3_9_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,M,3_9_M,-17.862135205213885,-9.056139176883297,MAA000612
A19.MAA000870.3_10_M.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Distal),3,M,3_10_M,-3.6653953223391715,-4.557596117704035,MAA000870
A19.MAA000871.3_11_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- amplifying undifferentiated cell,0,M,3_11_M,-17.008457681588126,25.829590801046756,MAA000871
A19.MAA000909.3_10_M.1.1,Large_Intestine,Proximal,enterocyte of epithelium of large intestine,CL:0002071,Enterocyte (Proximal),2,M,3_10_M,10.759874026860386,-20.757337487482765,MAA000909
A19.MAA000937.3_8_M.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),7,M,3_8_M,30.34167897427406,11.195378511480408,MAA000937
A19.MAA001539.3_56_F.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),7,F,3_56_F,20.923494226880326,13.526945878920444,MAA001539
A19.MAA001632.3_56_F.1.1,Large_Intestine,Proximal,Brush cell of epithelium proper of large intestine,CL:0002203,Tuft cell,14,F,3_56_F,-3.1233409710730675,51.7612863570248,MAA001632
A19.MAA001869.3_38_F.1.1,Large_Intestine,Proximal,Brush cell of epithelium proper of large intestine,CL:0002203,Tuft cell,14,F,3_38_F,-1.978861075012414,49.87733929224367,MAA001869
A19.MAA001872.3_39_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,F,3_39_F,-16.838544253480293,-22.85441471065512,MAA001872
A2.MAA000611.3_8_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- undifferentiated cell,4,M,3_8_M,-1.1406270904889677,26.99646424895157,MAA000611
A2.MAA000612.3_9_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,M,3_9_M,-16.734526206721238,-1.0663303492171186,MAA000612
A2.MAA000870.3_10_M.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,Goblet cell (Distal),6,M,3_10_M,32.33520866238045,-3.4056697140713883,MAA000870
A2.MAA000871.3_11_M.1.1,Large_Intestine,Proximal,large intestine goblet cell,CL:1000320,Goblet cell (Proximal),11,M,3_11_M,10.986781728915528,12.388324481089107,MAA000871
A2.MAA000909.3_10_M.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,M,3_10_M,-27.271689672899342,-2.6167339598415245,MAA000909
A2.MAA000937.3_8_M.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,M,3_8_M,-16.028939732731175,-0.9004677370184683,MAA000937
A2.MAA001539.3_56_F.1.1,Large_Intestine,Distal,large intestine goblet cell,CL:1000320,"Goblet cell, top of crypt (Distal)",13,F,3_56_F,22.41821352938673,25.76677866507715,MAA001539
A2.MAA001632.3_56_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Proximal),1,F,3_56_F,-24.288918987080674,-3.712044375559577,MAA001632
A2.MAA001869.3_38_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- undifferentiated cell,4,F,3_38_F,0.2219693363544932,34.68373781338597,MAA001869
A2.MAA001871.3_39_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- amplifying undifferentiated cell,0,F,3_39_F,-22.839589275037245,13.944909128951481,MAA001871
A2.MAA001872.3_39_F.1.1,Large_Intestine,Proximal,epithelial cell of large intestine,CL:0002253,Lgr5- amplifying undifferentiated cell,0,F,3_39_F,-7.537422854136637,25.513736858423734,MAA001872
A2.MAA001875.3_39_F.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Distal),3,F,3_39_F,-7.0794210654576695,5.177142083024279,MAA001875
A20.MAA000583.3_9_M.1.1,Large_Intestine,Distal,epithelial cell of large intestine,CL:0002253,Lgr5+ undifferentiated cell (Distal),3,M,3_9_M,-12.506016449811959,-9.787751949607827,MAA000583
