"","nGene","nReads","orig.ident"
"I20.MAA000496.3_10_M.1.1",4041,949917,"Trachea"
"H14.MAA000496.3_10_M.1.1",3491,734797,"Trachea"
"I21.MAA000496.3_10_M.1.1",3598,910293,"Trachea"
"K8.MAA000496.3_10_M.1.1",4005,786767,"Trachea"
"K7.MAA000496.3_10_M.1.1",3989,891234,"Trachea"
"A21.MAA000496.3_10_M.1.1",3535,595124,"Trachea"
"C1.MAA000496.3_10_M.1.1",1691,276155,"Trachea"
"G9.MAA000496.3_10_M.1.1",2446,441116,"Trachea"
"H15.MAA000496.3_10_M.1.1",2493,441976,"Trachea"
"I22.MAA000496.3_10_M.1.1",2660,814830,"Trachea"
"K9.MAA000496.3_10_M.1.1",3016,939901,"Trachea"
"D8.MAA000496.3_10_M.1.1",2850,474795,"Trachea"
"G10.MAA000496.3_10_M.1.1",2379,553694,"Trachea"
"H16.MAA000496.3_10_M.1.1",3383,334929,"Trachea"
"J2.MAA000496.3_10_M.1.1",4165,620365,"Trachea"
"K10.MAA000496.3_10_M.1.1",3910,1118338,"Trachea"
"C3.MAA000496.3_10_M.1.1",6342,1231495,"Trachea"
"F2.MAA000496.3_10_M.1.1",3115,701046,"Trachea"
"G11.MAA000496.3_10_M.1.1",2081,354722,"Trachea"
"H17.MAA000496.3_10_M.1.1",5591,1690189,"Trachea"
"J4.MAA000496.3_10_M.1.1",3766,849685,"Trachea"
"K11.MAA000496.3_10_M.1.1",3304,773076,"Trachea"
"C4.MAA000496.3_10_M.1.1",4118,1075644,"Trachea"
"D9.MAA000496.3_10_M.1.1",3277,679042,"Trachea"
"G12.MAA000496.3_10_M.1.1",2600,459807,"Trachea"
"H18.MAA000496.3_10_M.1.1",3495,768601,"Trachea"
"J6.MAA000496.3_10_M.1.1",3958,898305,"Trachea"
"K12.MAA000496.3_10_M.1.1",4439,887543,"Trachea"
"B2.MAA000496.3_10_M.1.1",3372,979610,"Trachea"
"D11.MAA000496.3_10_M.1.1",3923,1081275,"Trachea"
"F3.MAA000496.3_10_M.1.1",1651,163927,"Trachea"
"K13.MAA000496.3_10_M.1.1",4164,1178316,"Trachea"
"D13.MAA000496.3_10_M.1.1",3617,1127726,"Trachea"
"B3.MAA000496.3_10_M.1.1",2784,636045,"Trachea"
"C6.MAA000496.3_10_M.1.1",3786,1416016,"Trachea"
"D12.MAA000496.3_10_M.1.1",3528,810787,"Trachea"
"F4.MAA000496.3_10_M.1.1",4817,1075633,"Trachea"
"G14.MAA000496.3_10_M.1.1",4834,1022081,"Trachea"
"H20.MAA000496.3_10_M.1.1",2740,625341,"Trachea"
"J7.MAA000496.3_10_M.1.1",3008,659296,"Trachea"
"G15.MAA000496.3_10_M.1.1",4278,982206,"Trachea"
"B5.MAA000496.3_10_M.1.1",2234,595964,"Trachea"
"H21.MAA000496.3_10_M.1.1",3987,1030098,"Trachea"
"D14.MAA000496.3_10_M.1.1",3806,667440,"Trachea"
"F11.MAA000496.3_10_M.1.1",3081,838331,"Trachea"
"J8.MAA000496.3_10_M.1.1",3496,751259,"Trachea"
"K15.MAA000496.3_10_M.1.1",4354,1428737,"Trachea"
"G16.MAA000496.3_10_M.1.1",4382,1105430,"Trachea"
"B6.MAA000496.3_10_M.1.1",3981,1795661,"Trachea"
"C10.MAA000496.3_10_M.1.1",3854,977116,"Trachea"
"F12.MAA000496.3_10_M.1.1",5640,1567510,"Trachea"
"G17.MAA000496.3_10_M.1.1",2835,940570,"Trachea"
"I2.MAA000496.3_10_M.1.1",3497,713727,"Trachea"
"J11.MAA000496.3_10_M.1.1",944,179717,"Trachea"
"I1.MAA000496.3_10_M.1.1",3409,766600,"Trachea"
"K17.MAA000496.3_10_M.1.1",3917,1062300,"Trachea"
"J10.MAA000496.3_10_M.1.1",2163,427308,"Trachea"
"K16.MAA000496.3_10_M.1.1",2337,420073,"Trachea"
"C11.MAA000496.3_10_M.1.1",4855,793072,"Trachea"
"D17.MAA000496.3_10_M.1.1",713,152350,"Trachea"
"F13.MAA000496.3_10_M.1.1",3961,1473483,"Trachea"
"G19.MAA000496.3_10_M.1.1",4756,817803,"Trachea"
"I4.MAA000496.3_10_M.1.1",2774,580119,"Trachea"
"J12.MAA000496.3_10_M.1.1",3122,89475,"Trachea"
"K19.MAA000496.3_10_M.1.1",1408,188371,"Trachea"
"B7.MAA000496.3_10_M.1.1",4265,794088,"Trachea"
"I5.MAA000496.3_10_M.1.1",4174,1007156,"Trachea"
"J13.MAA000496.3_10_M.1.1",3381,722554,"Trachea"
"K20.MAA000496.3_10_M.1.1",3387,1074138,"Trachea"
"B8.MAA000496.3_10_M.1.1",3953,911694,"Trachea"
"C12.MAA000496.3_10_M.1.1",4342,1266974,"Trachea"
"D18.MAA000496.3_10_M.1.1",1721,449342,"Trachea"
"F14.MAA000496.3_10_M.1.1",2663,741630,"Trachea"
"G20.MAA000496.3_10_M.1.1",4635,1011222,"Trachea"
"F15.MAA000496.3_10_M.1.1",5772,1109126,"Trachea"
"G21.MAA000496.3_10_M.1.1",2663,660514,"Trachea"
"I6.MAA000496.3_10_M.1.1",4245,909750,"Trachea"
"J14.MAA000496.3_10_M.1.1",4993,1191306,"Trachea"
"K22.MAA000496.3_10_M.1.1",2429,1692647,"Trachea"
"A1.MAA000496.3_10_M.1.1",2909,458888,"Trachea"
"B9.MAA000496.3_10_M.1.1",3787,1274844,"Trachea"
"C13.MAA000496.3_10_M.1.1",3543,882572,"Trachea"
"D20.MAA000496.3_10_M.1.1",2532,629398,"Trachea"
"A2.MAA000496.3_10_M.1.1",3323,687840,"Trachea"
"B10.MAA000496.3_10_M.1.1",3092,1034662,"Trachea"
"C14.MAA000496.3_10_M.1.1",2611,350769,"Trachea"
"D22.MAA000496.3_10_M.1.1",4048,1655682,"Trachea"
"F16.MAA000496.3_10_M.1.1",3558,1179361,"Trachea"
"H1.MAA000496.3_10_M.1.1",1787,331629,"Trachea"
"I7.MAA000496.3_10_M.1.1",3881,989476,"Trachea"
"J15.MAA000496.3_10_M.1.1",2788,829567,"Trachea"
"L1.MAA000496.3_10_M.1.1",2640,942070,"Trachea"
"F17.MAA000496.3_10_M.1.1",4683,1311243,"Trachea"
"H2.MAA000496.3_10_M.1.1",4736,1086041,"Trachea"
"I9.MAA000496.3_10_M.1.1",3535,708619,"Trachea"
"J16.MAA000496.3_10_M.1.1",3768,872625,"Trachea"
"L3.MAA000496.3_10_M.1.1",4116,1337526,"Trachea"
"A3.MAA000496.3_10_M.1.1",3884,974956,"Trachea"
"B11.MAA000496.3_10_M.1.1",3826,735024,"Trachea"
"C15.MAA000496.3_10_M.1.1",4160,1042028,"Trachea"
"E2.MAA000496.3_10_M.1.1",4072,1051656,"Trachea"
"I10.MAA000496.3_10_M.1.1",3964,1054557,"Trachea"
"J17.MAA000496.3_10_M.1.1",4917,984948,"Trachea"
"L4.MAA000496.3_10_M.1.1",4324,1154537,"Trachea"
"A4.MAA000496.3_10_M.1.1",3977,980813,"Trachea"
"B12.MAA000496.3_10_M.1.1",3313,797186,"Trachea"
"C16.MAA000496.3_10_M.1.1",4291,507783,"Trachea"
"E5.MAA000496.3_10_M.1.1",3982,1229137,"Trachea"
"F18.MAA000496.3_10_M.1.1",3984,1548444,"Trachea"
"H3.MAA000496.3_10_M.1.1",3045,156046,"Trachea"
"A5.MAA000496.3_10_M.1.1",3742,679525,"Trachea"
"J18.MAA000496.3_10_M.1.1",3179,933829,"Trachea"
"B13.MAA000496.3_10_M.1.1",3037,361624,"Trachea"
"A7.MAA000496.3_10_M.1.1",2762,488611,"Trachea"
"B14.MAA000496.3_10_M.1.1",3797,703397,"Trachea"
"C19.MAA000496.3_10_M.1.1",3232,519472,"Trachea"
"C18.MAA000496.3_10_M.1.1",3179,1121698,"Trachea"
"E6.MAA000496.3_10_M.1.1",2986,489505,"Trachea"
"F20.MAA000496.3_10_M.1.1",2125,378995,"Trachea"
"H4.MAA000496.3_10_M.1.1",3527,599849,"Trachea"
"I11.MAA000496.3_10_M.1.1",3845,681990,"Trachea"
"A10.MAA000496.3_10_M.1.1",4171,925867,"Trachea"
"E8.MAA000496.3_10_M.1.1",3124,622981,"Trachea"
"B15.MAA000496.3_10_M.1.1",2766,572780,"Trachea"
"C20.MAA000496.3_10_M.1.1",4383,985138,"Trachea"
"F21.MAA000496.3_10_M.1.1",3036,687486,"Trachea"
"H5.MAA000496.3_10_M.1.1",3601,933253,"Trachea"
"I12.MAA000496.3_10_M.1.1",4130,329079,"Trachea"
"J21.MAA000496.3_10_M.1.1",3920,1248563,"Trachea"
"E9.MAA000496.3_10_M.1.1",1665,230615,"Trachea"
"A13.MAA000496.3_10_M.1.1",2602,601767,"Trachea"
"B16.MAA000496.3_10_M.1.1",3627,815258,"Trachea"
"E12.MAA000496.3_10_M.1.1",2662,435422,"Trachea"
"G1.MAA000496.3_10_M.1.1",4353,630576,"Trachea"
"F22.MAA000496.3_10_M.1.1",3656,1009207,"Trachea"
"H7.MAA000496.3_10_M.1.1",5008,551220,"Trachea"
"I13.MAA000496.3_10_M.1.1",4382,997582,"Trachea"
"J22.MAA000496.3_10_M.1.1",3920,944706,"Trachea"
"H8.MAA000496.3_10_M.1.1",1752,359249,"Trachea"
"P4.MAA000496.3_10_M.1.1",3213,775509,"Trachea"
"I14.MAA000496.3_10_M.1.1",3636,896646,"Trachea"
"K1.MAA000496.3_10_M.1.1",2154,344082,"Trachea"
"M18.MAA000496.3_10_M.1.1",4170,1475038,"Trachea"
"N21.MAA000496.3_10_M.1.1",4484,1670977,"Trachea"
"P5.MAA000496.3_10_M.1.1",1787,208528,"Trachea"
"L7.MAA000496.3_10_M.1.1",3867,1268719,"Trachea"
"M19.MAA000496.3_10_M.1.1",3377,1082208,"Trachea"
"N22.MAA000496.3_10_M.1.1",3164,1275402,"Trachea"
"L10.MAA000496.3_10_M.1.1",3584,1040037,"Trachea"
"L9.MAA000496.3_10_M.1.1",2765,586586,"Trachea"
"M20.MAA000496.3_10_M.1.1",2073,465311,"Trachea"
"O2.MAA000496.3_10_M.1.1",5042,1085015,"Trachea"
"P6.MAA000496.3_10_M.1.1",4479,781153,"Trachea"
"L11.MAA000496.3_10_M.1.1",3387,728585,"Trachea"
"M22.MAA000496.3_10_M.1.1",3456,1342300,"Trachea"
"M21.MAA000496.3_10_M.1.1",541,314879,"Trachea"
"O4.MAA000496.3_10_M.1.1",3070,984053,"Trachea"
"P8.MAA000496.3_10_M.1.1",3933,1018960,"Trachea"
"P7.MAA000496.3_10_M.1.1",3054,693322,"Trachea"
"L12.MAA000496.3_10_M.1.1",1106,102834,"Trachea"
"N1.MAA000496.3_10_M.1.1",4078,928590,"Trachea"
"O5.MAA000496.3_10_M.1.1",5456,1359943,"Trachea"
"P10.MAA000496.3_10_M.1.1",3188,914983,"Trachea"
"O6.MAA000496.3_10_M.1.1",3468,924652,"Trachea"
"P11.MAA000496.3_10_M.1.1",3073,262175,"Trachea"
"L13.MAA000496.3_10_M.1.1",3309,781493,"Trachea"
"N2.MAA000496.3_10_M.1.1",3780,1305841,"Trachea"
"L15.MAA000496.3_10_M.1.1",5388,1293261,"Trachea"
"N3.MAA000496.3_10_M.1.1",2323,540222,"Trachea"
"O7.MAA000496.3_10_M.1.1",4434,520068,"Trachea"
"P12.MAA000496.3_10_M.1.1",2098,933718,"Trachea"
"P13.MAA000496.3_10_M.1.1",3071,908643,"Trachea"
"L16.MAA000496.3_10_M.1.1",3340,768798,"Trachea"
"N4.MAA000496.3_10_M.1.1",3143,919312,"Trachea"
"O8.MAA000496.3_10_M.1.1",3825,1002689,"Trachea"
"L19.MAA000496.3_10_M.1.1",1188,180548,"Trachea"
"N5.MAA000496.3_10_M.1.1",4535,1283442,"Trachea"
"O9.MAA000496.3_10_M.1.1",3153,996254,"Trachea"
"P14.MAA000496.3_10_M.1.1",3626,995879,"Trachea"
"L20.MAA000496.3_10_M.1.1",4267,961229,"Trachea"
"N6.MAA000496.3_10_M.1.1",3772,1387965,"Trachea"
"O10.MAA000496.3_10_M.1.1",3476,1713812,"Trachea"
"P15.MAA000496.3_10_M.1.1",4064,793207,"Trachea"
"N7.MAA000496.3_10_M.1.1",1989,569996,"Trachea"
"O11.MAA000496.3_10_M.1.1",2111,561909,"Trachea"
"P16.MAA000496.3_10_M.1.1",5048,1337344,"Trachea"
"M1.MAA000496.3_10_M.1.1",3483,978480,"Trachea"
"N8.MAA000496.3_10_M.1.1",2548,906376,"Trachea"
"O12.MAA000496.3_10_M.1.1",2829,835419,"Trachea"
"P18.MAA000496.3_10_M.1.1",4110,1428469,"Trachea"
"M2.MAA000496.3_10_M.1.1",3280,1533260,"Trachea"
"O14.MAA000496.3_10_M.1.1",2191,401732,"Trachea"
"O15.MAA000496.3_10_M.1.1",2828,754881,"Trachea"
"P19.MAA000496.3_10_M.1.1",4230,1608531,"Trachea"
"M4.MAA000496.3_10_M.1.1",2970,963209,"Trachea"
"N10.MAA000496.3_10_M.1.1",3319,951242,"Trachea"
"M5.MAA000496.3_10_M.1.1",4572,1230555,"Trachea"
"N11.MAA000496.3_10_M.1.1",2101,354124,"Trachea"
"O16.MAA000496.3_10_M.1.1",1870,556117,"Trachea"
"P20.MAA000496.3_10_M.1.1",2757,1114313,"Trachea"
"N13.MAA000496.3_10_M.1.1",3893,1378117,"Trachea"
"O17.MAA000496.3_10_M.1.1",4036,1178491,"Trachea"
"P21.MAA000496.3_10_M.1.1",4429,1407242,"Trachea"
"M6.MAA000496.3_10_M.1.1",2601,1152653,"Trachea"
"N14.MAA000496.3_10_M.1.1",3585,1128450,"Trachea"
"O18.MAA000496.3_10_M.1.1",3690,948529,"Trachea"
"P22.MAA000496.3_10_M.1.1",4008,1276055,"Trachea"
"M7.MAA000496.3_10_M.1.1",3550,1200298,"Trachea"
"M8.MAA000496.3_10_M.1.1",5020,1165340,"Trachea"
"N15.MAA000496.3_10_M.1.1",1592,428501,"Trachea"
"O19.MAA000496.3_10_M.1.1",3207,1954111,"Trachea"
"M9.MAA000496.3_10_M.1.1",4118,1276050,"Trachea"
"N16.MAA000496.3_10_M.1.1",4291,1124951,"Trachea"
"O20.MAA000496.3_10_M.1.1",3971,1352189,"Trachea"
"M10.MAA000496.3_10_M.1.1",3332,1148622,"Trachea"
"N17.MAA000496.3_10_M.1.1",2371,391052,"Trachea"
"O22.MAA000496.3_10_M.1.1",5750,1833979,"Trachea"
"P1.MAA000496.3_10_M.1.1",2154,426272,"Trachea"
"M12.MAA000496.3_10_M.1.1",3002,959088,"Trachea"
"N18.MAA000496.3_10_M.1.1",4768,1559407,"Trachea"
"M15.MAA000496.3_10_M.1.1",1151,102987,"Trachea"
"N19.MAA000496.3_10_M.1.1",1956,263270,"Trachea"
"P2.MAA000496.3_10_M.1.1",2887,874386,"Trachea"
"M17.MAA000496.3_10_M.1.1",2122,935209,"Trachea"
"N20.MAA000496.3_10_M.1.1",4071,624075,"Trachea"
"P3.MAA000496.3_10_M.1.1",3314,1078343,"Trachea"
"A2.MAA001865.3_38_F.1.1",4131,1493640,"Trachea"
"B4.MAA001865.3_38_F.1.1",3535,402932,"Trachea"
"D13.MAA001865.3_38_F.1.1",3468,495533,"Trachea"
"A3.MAA001865.3_38_F.1.1",2986,402132,"Trachea"
"B5.MAA001865.3_38_F.1.1",1965,272461,"Trachea"
"C10.MAA001865.3_38_F.1.1",3114,360891,"Trachea"
"D14.MAA001865.3_38_F.1.1",2156,162737,"Trachea"
"A4.MAA001865.3_38_F.1.1",5134,1183492,"Trachea"
"B6.MAA001865.3_38_F.1.1",3492,777774,"Trachea"
"C11.MAA001865.3_38_F.1.1",4207,511053,"Trachea"
"D15.MAA001865.3_38_F.1.1",2753,219453,"Trachea"
"A5.MAA001865.3_38_F.1.1",4952,1340201,"Trachea"
"B7.MAA001865.3_38_F.1.1",3529,627762,"Trachea"
"C12.MAA001865.3_38_F.1.1",3800,474851,"Trachea"
"D16.MAA001865.3_38_F.1.1",3450,400730,"Trachea"
"A6.MAA001865.3_38_F.1.1",1025,74288,"Trachea"
"B8.MAA001865.3_38_F.1.1",3985,763120,"Trachea"
"C13.MAA001865.3_38_F.1.1",5579,911999,"Trachea"
"D17.MAA001865.3_38_F.1.1",4325,978282,"Trachea"
"A7.MAA001865.3_38_F.1.1",1660,153633,"Trachea"
"B9.MAA001865.3_38_F.1.1",2153,263551,"Trachea"
"C14.MAA001865.3_38_F.1.1",2369,207216,"Trachea"
"D18.MAA001865.3_38_F.1.1",2635,508824,"Trachea"
"A8.MAA001865.3_38_F.1.1",3898,1105234,"Trachea"
"B10.MAA001865.3_38_F.1.1",3870,543115,"Trachea"
"C15.MAA001865.3_38_F.1.1",4353,578541,"Trachea"
"D19.MAA001865.3_38_F.1.1",4180,635744,"Trachea"
"A9.MAA001865.3_38_F.1.1",3980,666241,"Trachea"
"B11.MAA001865.3_38_F.1.1",5208,402884,"Trachea"
"C16.MAA001865.3_38_F.1.1",4744,344641,"Trachea"
"D20.MAA001865.3_38_F.1.1",2432,295496,"Trachea"
"C17.MAA001865.3_38_F.1.1",4701,878768,"Trachea"
"D21.MAA001865.3_38_F.1.1",4437,948721,"Trachea"
"A10.MAA001865.3_38_F.1.1",3770,783696,"Trachea"
"B13.MAA001865.3_38_F.1.1",4545,1132965,"Trachea"
"A11.MAA001865.3_38_F.1.1",2722,394254,"Trachea"
"B15.MAA001865.3_38_F.1.1",503,55401,"Trachea"
"C18.MAA001865.3_38_F.1.1",4192,884177,"Trachea"
"D22.MAA001865.3_38_F.1.1",2189,236446,"Trachea"
"A12.MAA001865.3_38_F.1.1",3245,783146,"Trachea"
"B16.MAA001865.3_38_F.1.1",2303,471203,"Trachea"
"C19.MAA001865.3_38_F.1.1",3927,606997,"Trachea"
"E1.MAA001865.3_38_F.1.1",4167,971228,"Trachea"
"B17.MAA001865.3_38_F.1.1",3158,352271,"Trachea"
"C20.MAA001865.3_38_F.1.1",4308,707358,"Trachea"
"A13.MAA001865.3_38_F.1.1",3511,617788,"Trachea"
"E2.MAA001865.3_38_F.1.1",4319,798067,"Trachea"
"A14.MAA001865.3_38_F.1.1",3318,578024,"Trachea"
"B18.MAA001865.3_38_F.1.1",767,164295,"Trachea"
"C21.MAA001865.3_38_F.1.1",4178,655281,"Trachea"
"E3.MAA001865.3_38_F.1.1",5524,1111174,"Trachea"
"A15.MAA001865.3_38_F.1.1",4400,845471,"Trachea"
"B19.MAA001865.3_38_F.1.1",3618,676875,"Trachea"
"C22.MAA001865.3_38_F.1.1",5546,849419,"Trachea"
"E4.MAA001865.3_38_F.1.1",5159,656151,"Trachea"
"A16.MAA001865.3_38_F.1.1",1925,147846,"Trachea"
"B20.MAA001865.3_38_F.1.1",1748,104065,"Trachea"
"E5.MAA001865.3_38_F.1.1",4678,808554,"Trachea"
"A17.MAA001865.3_38_F.1.1",4613,704878,"Trachea"
"B21.MAA001865.3_38_F.1.1",2613,350911,"Trachea"
"D2.MAA001865.3_38_F.1.1",3066,451587,"Trachea"
"E6.MAA001865.3_38_F.1.1",1710,367871,"Trachea"
"A18.MAA001865.3_38_F.1.1",4545,1141386,"Trachea"
"B22.MAA001865.3_38_F.1.1",1957,318434,"Trachea"
"D3.MAA001865.3_38_F.1.1",1979,188412,"Trachea"
"E7.MAA001865.3_38_F.1.1",3801,332635,"Trachea"
"A19.MAA001865.3_38_F.1.1",4113,603312,"Trachea"
"C1.MAA001865.3_38_F.1.1",4751,920302,"Trachea"
"D4.MAA001865.3_38_F.1.1",1295,73939,"Trachea"
"E8.MAA001865.3_38_F.1.1",2626,263762,"Trachea"
"C2.MAA001865.3_38_F.1.1",4253,791098,"Trachea"
"D5.MAA001865.3_38_F.1.1",3478,701014,"Trachea"
"A20.MAA001865.3_38_F.1.1",2168,135338,"Trachea"
"C4.MAA001865.3_38_F.1.1",3641,598752,"Trachea"
"A21.MAA001865.3_38_F.1.1",531,146508,"Trachea"
"D6.MAA001865.3_38_F.1.1",3796,422525,"Trachea"
"D8.MAA001865.3_38_F.1.1",4745,806995,"Trachea"
"B1.MAA001865.3_38_F.1.1",3236,977745,"Trachea"
"C6.MAA001865.3_38_F.1.1",2115,166219,"Trachea"
"D9.MAA001865.3_38_F.1.1",4566,739464,"Trachea"
"C7.MAA001865.3_38_F.1.1",3170,213103,"Trachea"
"D11.MAA001865.3_38_F.1.1",2965,330249,"Trachea"
"E15.MAA001865.3_38_F.1.1",3404,398225,"Trachea"
"F21.MAA001865.3_38_F.1.1",3381,525648,"Trachea"
"H1.MAA001865.3_38_F.1.1",1760,210475,"Trachea"
"I5.MAA001865.3_38_F.1.1",4431,450852,"Trachea"
"J13.MAA001865.3_38_F.1.1",3272,518180,"Trachea"
"K19.MAA001865.3_38_F.1.1",4307,590408,"Trachea"
"L22.MAA001865.3_38_F.1.1",4593,1139213,"Trachea"
"N10.MAA001865.3_38_F.1.1",564,255980,"Trachea"
"O18.MAA001865.3_38_F.1.1",4727,1366254,"Trachea"
"A1.MAA001865.3_38_F.1.1",2208,473414,"Trachea"
"B3.MAA001865.3_38_F.1.1",841,181643,"Trachea"
"C8.MAA001865.3_38_F.1.1",3474,586892,"Trachea"
"D12.MAA001865.3_38_F.1.1",3127,370376,"Trachea"
"J14.MAA001865.3_38_F.1.1",4875,993858,"Trachea"
"K20.MAA001865.3_38_F.1.1",4047,549428,"Trachea"
"M1.MAA001865.3_38_F.1.1",2998,323056,"Trachea"
"N11.MAA001865.3_38_F.1.1",3821,501596,"Trachea"
"E16.MAA001865.3_38_F.1.1",3912,348242,"Trachea"
"F22.MAA001865.3_38_F.1.1",3991,823635,"Trachea"
"H2.MAA001865.3_38_F.1.1",2801,237982,"Trachea"
"I6.MAA001865.3_38_F.1.1",3598,619198,"Trachea"
"O20.MAA001865.3_38_F.1.1",4633,701944,"Trachea"
"E18.MAA001865.3_38_F.1.1",3236,641025,"Trachea"
"G2.MAA001865.3_38_F.1.1",4018,929688,"Trachea"
"E17.MAA001865.3_38_F.1.1",3856,556202,"Trachea"
"H4.MAA001865.3_38_F.1.1",4169,464662,"Trachea"
"I8.MAA001865.3_38_F.1.1",3535,431598,"Trachea"
"J16.MAA001865.3_38_F.1.1",1303,265212,"Trachea"
"H3.MAA001865.3_38_F.1.1",578,87935,"Trachea"
"I7.MAA001865.3_38_F.1.1",3728,375133,"Trachea"
"J15.MAA001865.3_38_F.1.1",3025,268461,"Trachea"
"K21.MAA001865.3_38_F.1.1",2646,352877,"Trachea"
"M3.MAA001865.3_38_F.1.1",3041,379782,"Trachea"
"N13.MAA001865.3_38_F.1.1",4517,898259,"Trachea"
"K22.MAA001865.3_38_F.1.1",2646,456711,"Trachea"
"E19.MAA001865.3_38_F.1.1",3480,483020,"Trachea"
"G3.MAA001865.3_38_F.1.1",3862,231448,"Trachea"
"H5.MAA001865.3_38_F.1.1",3595,852318,"Trachea"
"I9.MAA001865.3_38_F.1.1",2240,177098,"Trachea"
"J17.MAA001865.3_38_F.1.1",4061,924249,"Trachea"
"L1.MAA001865.3_38_F.1.1",4090,903110,"Trachea"
"M5.MAA001865.3_38_F.1.1",5291,1202838,"Trachea"
"M4.MAA001865.3_38_F.1.1",4683,861967,"Trachea"
"N15.MAA001865.3_38_F.1.1",3594,436439,"Trachea"
"O22.MAA001865.3_38_F.1.1",5244,944986,"Trachea"
"N14.MAA001865.3_38_F.1.1",1145,106556,"Trachea"
"O21.MAA001865.3_38_F.1.1",1132,91934,"Trachea"
"H6.MAA001865.3_38_F.1.1",2479,322353,"Trachea"
"I11.MAA001865.3_38_F.1.1",3008,327255,"Trachea"
"J18.MAA001865.3_38_F.1.1",5521,1014509,"Trachea"
"L3.MAA001865.3_38_F.1.1",2247,172274,"Trachea"
"M6.MAA001865.3_38_F.1.1",3591,766268,"Trachea"
"N16.MAA001865.3_38_F.1.1",2451,219651,"Trachea"
"P1.MAA001865.3_38_F.1.1",3021,602508,"Trachea"
"E20.MAA001865.3_38_F.1.1",4261,648640,"Trachea"
"G4.MAA001865.3_38_F.1.1",3040,292163,"Trachea"
"H7.MAA001865.3_38_F.1.1",4012,616058,"Trachea"
"I14.MAA001865.3_38_F.1.1",4303,702082,"Trachea"
"J19.MAA001865.3_38_F.1.1",1626,151543,"Trachea"
"L4.MAA001865.3_38_F.1.1",4040,536302,"Trachea"
"M8.MAA001865.3_38_F.1.1",2504,265383,"Trachea"
"N17.MAA001865.3_38_F.1.1",4779,982886,"Trachea"
"P2.MAA001865.3_38_F.1.1",3402,856942,"Trachea"
"E21.MAA001865.3_38_F.1.1",1857,232450,"Trachea"
"G5.MAA001865.3_38_F.1.1",3649,407875,"Trachea"
"M9.MAA001865.3_38_F.1.1",4025,867909,"Trachea"
"N20.MAA001865.3_38_F.1.1",4645,651958,"Trachea"
"P3.MAA001865.3_38_F.1.1",1358,147621,"Trachea"
"F1.MAA001865.3_38_F.1.1",3354,992418,"Trachea"
"E22.MAA001865.3_38_F.1.1",3063,649000,"Trachea"
"G6.MAA001865.3_38_F.1.1",4276,835994,"Trachea"
"H8.MAA001865.3_38_F.1.1",4936,687624,"Trachea"
"I15.MAA001865.3_38_F.1.1",6319,853248,"Trachea"
