"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tbx2",3.92779315567169e-18,0.505810773572964,0.59,0.208,8.93965722230878e-14,"Heart__myofibroblast.cell","Tbx2"
"Mef2c",1.11674221033691e-15,0.870598767640438,0.61,0.26,2.5417052707268e-11,"Heart__myofibroblast.cell","Mef2c"
"Tbx18",4.37325475197793e-15,0.436065246093876,0.39,0.098,9.95352781550178e-11,"Heart__myofibroblast.cell","Tbx18"
"Tsc22d1",6.97565843691218e-15,0.882430220707757,0.85,0.657,1.58765986024121e-10,"Heart__myofibroblast.cell","Tsc22d1"
"Bhlhe22",2.80357864060671e-12,0.257972678532599,0.17,0.02,6.38094498602088e-08,"Heart__myofibroblast.cell","Bhlhe22"
"Dbp",2.36489100426251e-11,0.787180464966548,0.37,0.128,5.38249192570146e-07,"Heart__myofibroblast.cell","Dbp"
"Nr2f1",3.0807081133071e-11,0.319312736295567,0.31,0.085,7.01169166588697e-07,"Heart__myofibroblast.cell","Nr2f1"
"Foxc2",5.9594938113468e-11,0.355107079418298,0.27,0.07,1.35638079146253e-06,"Heart__myofibroblast.cell","Foxc2"
"Etv1",7.56455852288672e-11,0.610761495518741,0.48,0.203,1.72169351980902e-06,"Heart__myofibroblast.cell","Etv1"
"Hey1",1.24445784987745e-10,0.585226939132983,0.24,0.053,2.83238606632108e-06,"Heart__myofibroblast.cell","Hey1"
"Hes1",2.21127700808522e-10,0.358900581730381,0.83,0.527,5.03286647040197e-06,"Heart__myofibroblast.cell","Hes1"
"Tsc22d4",1.80345402064477e-08,0.284596982577736,0.58,0.36,0.00041046613509875,"Heart__myofibroblast.cell","Tsc22d4"
"Nr1d1",3.30478626701692e-08,0.761672009453831,0.64,0.428,0.00075216935437305,"Heart__myofibroblast.cell","Nr1d1"
"Hic1",6.94144170435462e-08,0.732315236569056,0.55,0.357,0.00157987213191111,"Heart__myofibroblast.cell","Hic1"
"Ebf1",2.25747075400747e-07,0.644793441279878,0.8,0.622,0.00513800343612099,"Heart__myofibroblast.cell","Ebf1"
"Nr1h3",4.58968351212758e-07,0.713762005414375,0.41,0.202,0.0104461196736024,"Heart__myofibroblast.cell","Nr1h3"
"Mef2a",4.6085002570823e-07,0.81493040567917,0.6,0.413,0.0104889465851193,"Heart__myofibroblast.cell","Mef2a"
"Cited2",0.000179547780083812,0.536932871271656,0.49,0.38,1,"Heart__myofibroblast.cell","Cited2"
"Nr1d2",0.000421253595135679,0.313597864725128,0.37,0.218,1,"Heart__myofibroblast.cell","Nr1d2"
"Snai2",0.000740368555117192,0.315270828275327,0.3,0.165,1,"Heart__myofibroblast.cell","Snai2"
"Meox2",0.00167832835591973,0.344157404849694,0.34,0.213,1,"Heart__myofibroblast.cell","Meox2"
"Rai1",0.00417474932912143,0.388845558340216,0.26,0.155,1,"Heart__myofibroblast.cell","Rai1"
"Klf7",0.00539574315685342,0.289402148656677,0.54,0.425,1,"Heart__myofibroblast.cell","Klf7"
"Creb1",0.00998481579655502,0.332217109590708,0.35,0.243,1,"Heart__myofibroblast.cell","Creb1"
"Irf3",0.0122300072489746,0.334556839577196,0.43,0.327,1,"Heart__myofibroblast.cell","Irf3"
"Creb3",0.0890030758818224,0.266540183380703,0.31,0.47,1,"Heart__myofibroblast.cell","Creb3"
"Qrich1",0.213888968497137,0.32863637288067,0.33,0.447,1,"Heart__myofibroblast.cell","Qrich1"
"Ctbp1",0.343364418268799,0.352776955502134,0.56,0.683,1,"Heart__myofibroblast.cell","Ctbp1"
"Strn3",0.814766804142605,0.39364340528556,0.5,0.618,1,"Heart__myofibroblast.cell","Strn3"
"Tbx4",1.62369466589725e-42,0.650559193657029,0.5,0.043,3.69552905958215e-38,"Lung__stromal.cell","Tbx4"
"Hoxb5",2.11087356686835e-41,0.285263580197023,0.43,0.027,4.80434823819236e-37,"Lung__stromal.cell","Hoxb5"
"Foxf2",3.04093379610123e-39,0.787448671935581,0.48,0.047,6.9211653199264e-35,"Lung__stromal.cell","Foxf2"
"Tbx21",3.43029531053697e-25,0.831118741730777,0.67,0.195,7.80735212678215e-21,"Lung__stromal.cell","Tbx2"
"Gata5",6.74349459713885e-23,0.477273718053143,0.17,0.002,1.5348193703088e-18,"Lung__stromal.cell","Gata5"
"Nr2f21",2.19914941966043e-19,0.71026136434645,0.92,0.568,5.00526407914713e-15,"Lung__stromal.cell","Nr2f2"
"Tcf211",1.3030994074024e-17,0.668565712243864,0.76,0.373,2.96585425124786e-13,"Lung__stromal.cell","Tcf21"
"Tbx5",2.06815210327221e-14,0.515640136511775,0.32,0.07,4.70711418704755e-10,"Lung__stromal.cell","Tbx5"
"Hoxa5",8.7280259691232e-14,0.67306275383722,0.38,0.115,1.98649871057244e-09,"Lung__stromal.cell","Hoxa5"
"Meox21",7.43636536652985e-11,0.713065750926002,0.47,0.192,1.69251675742219e-06,"Lung__stromal.cell","Meox2"
"Hoxa7",1.04634112202652e-08,0.362085885074634,0.22,0.057,0.000238147239373237,"Lung__stromal.cell","Hoxa7"
"Runx1t1",0.000161292210598256,0.421677376590648,0.66,0.478,1,"Lung__stromal.cell","Runx1t1"
"Meis1",0.000262213007132008,0.385206895893401,0.47,0.308,1,"Lung__stromal.cell","Meis1"
"Pbx1",0.00060812033792981,0.39047842087401,0.69,0.537,1,"Lung__stromal.cell","Pbx1"
"Wnt5a",0.000620383866635018,0.452748276696388,0.39,0.25,1,"Lung__stromal.cell","Wnt5a"
"Nr1h31",0.000688244557907364,0.416742740284377,0.36,0.21,1,"Lung__stromal.cell","Nr1h3"
"Zfp809",0.00125943558614052,0.276620305924613,0.38,0.24,1,"Lung__stromal.cell","Zfp809"
"Tsc22d31",0.00252709411345091,0.327735714567685,0.79,0.682,1,"Lung__stromal.cell","Tsc22d3"
"Nr2c2",0.010954269223717,0.308531466730332,0.32,0.21,1,"Lung__stromal.cell","Nr2c2"
"Foxp1",0.011345669832184,0.265447096546115,0.7,0.58,1,"Lung__stromal.cell","Foxp1"
"Ifi204",1.38747979158273e-32,0.959926347254929,0.89,0.333,3.15790400564229e-28,"Mammary_Gland__stromal.cell","Ifi204"
"Ifi205",5.06113341417281e-27,0.847587523905536,0.95,0.45,1.15191396506573e-22,"Mammary_Gland__stromal.cell","Ifi205"
"Aebp11",4.66542564914069e-18,0.646945444824553,0.98,0.693,1.06185087774442e-13,"Mammary_Gland__stromal.cell","Aebp1"
"Fosl1",8.63609127238953e-17,0.288041891395491,0.51,0.16,1.96557437359586e-12,"Mammary_Gland__stromal.cell","Fosl1"
"Creb5",1.59809386808092e-11,0.508554055195118,0.63,0.312,3.63726164375216e-07,"Mammary_Gland__stromal.cell","Creb5"
"Ifi203",1.20552155159082e-10,0.389137461374823,0.69,0.372,2.7437670514207e-06,"Mammary_Gland__stromal.cell","Ifi203"
"Zfp655",1.66835617631812e-10,0.3332660531719,0.63,0.313,3.79717865730004e-06,"Mammary_Gland__stromal.cell","Zfp655"
"Maf",3.38787317494711e-10,0.327817282194619,0.55,0.262,7.71079934617963e-06,"Mammary_Gland__stromal.cell","Maf"
"Nfkb1",4.57867715876579e-10,0.454807990030722,0.72,0.435,1.04210692133509e-05,"Mammary_Gland__stromal.cell","Nfkb1"
"Zxdc",6.93401058533325e-09,0.300682118136656,0.4,0.158,0.000157818080922185,"Mammary_Gland__stromal.cell","Zxdc"
"Creb3l1",1.20457480253067e-08,0.392466999122676,0.67,0.422,0.00027416122505598,"Mammary_Gland__stromal.cell","Creb3l1"
"Osr21",1.05122336738199e-07,0.254234358837663,0.5,0.228,0.00239258438416142,"Mammary_Gland__stromal.cell","Osr2"
"Ets2",5.89329415549446e-06,0.319765081710102,0.59,0.392,0.134131374979054,"Mammary_Gland__stromal.cell","Ets2"
"Prrx1",1.61674512286997e-05,0.364012684900197,0.77,0.588,0.367971189965205,"Mammary_Gland__stromal.cell","Prrx1"
"Sub1",2.22096563184106e-05,0.26779812524,0.9,0.767,0.505491777807026,"Mammary_Gland__stromal.cell","Sub1"
"Tbx181",0.00439500593527583,0.310676208339882,0.23,0.125,1,"Mammary_Gland__stromal.cell","Tbx18"
"Cebpz",0.00843296878265125,0.253854804370233,0.43,0.31,1,"Mammary_Gland__stromal.cell","Cebpz"
"Ifi2051",5.73527916000268e-23,1.24495516491539,0.85,0.467,1.30534953681661e-18,"Limb_Muscle__mesenchymal.stem.cell","Ifi205"
"Bcl3",3.75871029021031e-12,0.741020781366885,0.62,0.318,8.55482462051867e-08,"Limb_Muscle__mesenchymal.stem.cell","Bcl3"
"Zbtb16",2.0964886541272e-11,0.604070516645192,0.71,0.415,4.77160817679351e-07,"Limb_Muscle__mesenchymal.stem.cell","Zbtb16"
"Ifi2031",3.04434876295069e-11,0.63348715610419,0.67,0.375,6.92893778447578e-07,"Limb_Muscle__mesenchymal.stem.cell","Ifi203"
"Ifi2041",3.71140399543716e-11,0.514614876904567,0.71,0.363,8.44715549361498e-07,"Limb_Muscle__mesenchymal.stem.cell","Ifi204"
"Wt1",1.04240840276751e-10,0.335342670582417,0.28,0.073,2.37252152469885e-06,"Limb_Muscle__mesenchymal.stem.cell","Wt1"
"Creb51",6.47687164685603e-08,0.374561252000062,0.58,0.32,0.00147413598682443,"Limb_Muscle__mesenchymal.stem.cell","Creb5"
"Lmo2",9.73602695857413e-06,0.337854395060007,0.4,0.212,0.221591973577147,"Limb_Muscle__mesenchymal.stem.cell","Lmo2"
"Nfil3",1.49490633186729e-05,0.401465852888871,0.62,0.422,0.340240681132995,"Limb_Muscle__mesenchymal.stem.cell","Nfil3"
"Mndal",2.35509288738748e-05,0.39801607954857,0.58,0.392,0.53601914116939,"Limb_Muscle__mesenchymal.stem.cell","Mndal"
"Ndn",0.000859651061003242,0.273988841557644,0.7,0.533,1,"Limb_Muscle__mesenchymal.stem.cell","Ndn"
"Nfkb11",0.00486136148613173,0.268181721925739,0.58,0.458,1,"Limb_Muscle__mesenchymal.stem.cell","Nfkb1"
"Nr4a2",1.21685711697472e-34,1.36382110733359,0.69,0.17,2.76956679823446e-30,"Trachea__mesenchymal.cell","Nr4a2"
"Runx1",6.33972291084933e-34,0.531970054050415,0.65,0.142,1.44292093450931e-29,"Trachea__mesenchymal.cell","Runx1"
"Foxc1",2.41902944141721e-33,0.382934295047225,0.65,0.14,5.50571100866556e-29,"Trachea__mesenchymal.cell","Foxc1"
"Nfatc1",7.60312408776952e-30,0.740146535707876,0.78,0.277,1.73047104237634e-25,"Trachea__mesenchymal.cell","Nfatc1"
"Sox91",3.14485922694758e-23,0.930351901674727,0.74,0.282,7.1576996005327e-19,"Trachea__mesenchymal.cell","Sox9"
"Trps1",1.90682181385343e-19,0.396728648538084,0.72,0.278,4.3399264483304e-15,"Trachea__mesenchymal.cell","Trps1"
"Tgif1",1.11487766829308e-17,0.484590084878295,0.68,0.263,2.53746157303505e-13,"Trachea__mesenchymal.cell","Tgif1"
"Klf10",2.30119735031255e-17,0.908925984151377,0.72,0.35,5.23752516931136e-13,"Trachea__mesenchymal.cell","Klf10"
"Foxo3",1.21884192739606e-14,0.290531878496779,0.39,0.105,2.77408422675344e-10,"Trachea__mesenchymal.cell","Foxo3"
"Osr22",6.57250349256006e-14,0.599365989264955,0.57,0.217,1.49590179490667e-09,"Trachea__mesenchymal.cell","Osr2"
"Ets11",1.76032480348353e-11,0.422375456270825,0.72,0.38,4.00649925272853e-07,"Trachea__mesenchymal.cell","Ets1"
"Rarg",3.26621393432672e-11,0.256636255210677,0.63,0.332,7.43390291452762e-07,"Trachea__mesenchymal.cell","Rarg"
"Lrrfip1",3.41103231696386e-11,0.312409741209322,0.51,0.21,7.76350955340975e-07,"Trachea__mesenchymal.cell","Lrrfip1"
"Bcl31",1.67817293687001e-10,0.339107362925645,0.65,0.313,3.81952160431615e-06,"Trachea__mesenchymal.cell","Bcl3"
"Nfkb12",3.33049630242064e-10,0.381979105278719,0.74,0.432,7.58020958430937e-06,"Trachea__mesenchymal.cell","Nfkb1"
"Plscr1",7.12012871927722e-10,0.330306560620907,0.47,0.19,1.6205412965075e-05,"Trachea__mesenchymal.cell","Plscr1"
"Thrb",1.27766000810236e-09,0.340589053748555,0.34,0.113,2.90795417844097e-05,"Trachea__mesenchymal.cell","Thrb"
"Prrx2",4.92834361085675e-09,0.367169818187951,0.48,0.225,0.0001121691005831,"Trachea__mesenchymal.cell","Prrx2"
"Ctnnb1",5.79499907593053e-09,0.476001564787079,0.87,0.67,0.000131894178968179,"Trachea__mesenchymal.cell","Ctnnb1"
"Nfix",7.04719322303684e-09,0.493782604055687,0.88,0.643,0.000160394117756318,"Trachea__mesenchymal.cell","Nfix"
"Klf13",1.00022799238015e-08,0.440022080808204,1,0.892,0.000227651891065721,"Trachea__mesenchymal.cell","Klf13"
"Batf",2.23084605182872e-08,0.273053749838088,0.15,0.027,0.000507740561396216,"Trachea__mesenchymal.cell","Batf"
"Sox5",2.4094612055766e-08,0.341291089227341,0.38,0.153,0.000548393370389233,"Trachea__mesenchymal.cell","Sox5"
"Nfe2l1",3.23257837768723e-08,0.251713697257709,0.75,0.478,0.000735734838761613,"Trachea__mesenchymal.cell","Nfe2l1"
"Foxo1",3.27046953593986e-08,0.374451000282177,0.79,0.51,0.000744358866379912,"Trachea__mesenchymal.cell","Foxo1"
"Tsc22d11",4.55807457530962e-07,1.03962286493901,0.8,0.665,0.0103741777334047,"Trachea__mesenchymal.cell","Tsc22d1"
"Zbtb161",6.63481981849464e-07,0.254392309169519,0.69,0.418,0.0151008499068938,"Trachea__mesenchymal.cell","Zbtb16"
"Nfil31",9.00982105826093e-07,0.39539366563275,0.66,0.415,0.0205063527286019,"Trachea__mesenchymal.cell","Nfil3"
"Hif1a",1.29720765250502e-06,0.332185208217347,0.7,0.485,0.0295244461710144,"Trachea__mesenchymal.cell","Hif1a"
"Foxn3",9.75602926855494e-06,0.286931899395151,0.76,0.542,0.222047226152311,"Trachea__mesenchymal.cell","Foxn3"
"Foxp11",1.98592941179913e-05,0.301480161073422,0.75,0.572,0.451997534125481,"Trachea__mesenchymal.cell","Foxp1"
"Zfp948",9.79261423654123e-05,0.261748247735821,0.46,0.285,1,"Trachea__mesenchymal.cell","Zfp948"
"Id1",0.000166525062777973,0.282600143699914,0.4,0.225,1,"Trachea__mesenchymal.cell","Id1"
